Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,n=3
New Object,object=Island[]:1
Field Write,context=Island[]:1,0=null
Field Write,context=Island[]:1,1=null
Field Write,context=Island[]:1,2=null
Variable Write,context=Main:1#run:1,islands=Island[]:1
Variable Write,context=Main:1#run:1,i=0
New Object,object=Island:1
Method Call,caller=Main:1#run:1,target=Island:1#Island:1
Variable Write,context=Island:1#Island:1,n=3
Variable Write,context=Island:1#Island:1,m=2
Field Write,context=Island:1,m=2
Field Write,context=Island:1,n=3
Method Exit,returner=Island:1#Island:1,value=<void>
Field Write,context=Island[]:1,0=Island:1
Variable Write,context=Main:1#run:1,islands=Island[]:1
Variable Write,context=Main:1#run:1,i=1
New Object,object=Island:2
Method Call,caller=Main:1#run:1,target=Island:2#Island:2
Variable Write,context=Island:2#Island:2,n=6
Variable Write,context=Island:2#Island:2,m=3
Field Write,context=Island:2,m=3
Field Write,context=Island:2,n=6
Method Exit,returner=Island:2#Island:2,value=<void>
Field Write,context=Island[]:1,1=Island:2
Variable Write,context=Main:1#run:1,islands=Island[]:1
Variable Write,context=Main:1#run:1,i=2
New Object,object=Island:3
Method Call,caller=Main:1#run:1,target=Island:3#Island:3
Variable Write,context=Island:3#Island:3,n=2
Variable Write,context=Island:3#Island:3,m=1
Field Write,context=Island:3,m=1
Field Write,context=Island:3,n=2
Method Exit,returner=Island:3#Island:3,value=<void>
Field Write,context=Island[]:1,2=Island:3
Variable Write,context=Main:1#run:1,islands=Island[]:1
Method Call,caller=Main:1#run:1,target=Ljava/util/ComparableTimSort;.sort([Ljava/lang/Object;II[Ljava/lang/Object;II)
