Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=47)
New Object,object=boolean[]:1
Field Write,context=boolean[]:1,0=false
Field Write,context=boolean[]:1,1=false
Field Write,context=boolean[]:1,2=false
Field Write,context=boolean[]:1,3=false
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,count=0
Variable Write,context=Main#main:1,out=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,str=HIT
Variable Write,context=Main#main:1,j=0
Field Write,context=boolean[]:1,0=true
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,str=OUT
Variable Write,context=Main#main:1,out=1
Variable Write,context=Main#main:1,str=HOMERUN
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,count=1
Field Write,context=boolean[]:1,0=false
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,count=2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=10>
Variable Write,context=Main#main:1,str=HIT
Variable Write,context=Main#main:1,j=0
Field Write,context=boolean[]:1,0=true
Variable Write,context=Main#main:1,ch=boolean[]:1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=9>
