Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.5
Field Write,context=double[]:1,2=0.25
Field Write,context=double[]:1,3=0.125
Field Write,context=double[]:1,4=0.0625
Field Write,context=Main,shou=double[]:1
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,cin=java.util.Scanner (id=49)
Variable Write,context=Main#main:1,d=23.5
Variable Write,context=Main#main:1,dd=23
Variable Write,context=Main#main:1,seisuubu=10111
Variable Write,context=Main#main:1,d=0.5
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,seisuubu=010111
Variable Write,context=Main#main:1,i=6
Variable Write,context=Main#main:1,seisuubu=0010111
Variable Write,context=Main#main:1,i=7
Variable Write,context=Main#main:1,seisuubu=00010111
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,k=0
Variable Write,context=Main#main:1,h=0
Variable Write,context=Main#main:1,value=0.0
Variable Write,context=Main#main:1,h=1
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.0625
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,k=1
Variable Delete,method=Main#main:1 <name=h,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,h=0
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.125
Variable Write,context=Main#main:1,h=1
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.125
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.1875
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=h,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,j=1
Variable Delete,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,k=0
Variable Write,context=Main#main:1,h=0
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.25
Variable Write,context=Main#main:1,h=1
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.25
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.3125
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,k=1
Variable Delete,method=Main#main:1 <name=h,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,h=0
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.25
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.375
Variable Write,context=Main#main:1,h=1
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.25
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.375
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.4375
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Delete,method=Main#main:1 <name=h,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,k=0
Variable Write,context=Main#main:1,h=0
Variable Write,context=Main#main:1,value=0.0
Field Read,context=Main,shou
Variable Write,context=Main#main:1,value=0.5
Variable Write,context=Main#main:1,d=158.1
Variable Delete,method=Main#main:1 <name=dd,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=seisuubu,type=java.lang.String (id=25),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=7>
Variable Delete,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=8>
Variable Delete,method=Main#main:1 <name=h,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=value,type=double (id=5),value=<?>,index=10>
Variable Write,context=Main#main:1,dd=158
Variable Write,context=Main#main:1,seisuubu=10011110
