Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,line=4 6
Variable Write,context=Main#main:1,N=4
Variable Write,context=Main#main:1,M=6
Variable Write,context=Main#main:1,map=java.util.HashMap (id=28)
Variable Write,context=Main#main:1,line=1 2 1
Variable Write,context=Main#main:1,st=java.util.StringTokenizer (id=32)
Variable Write,context=Main#main:1,s=1
Variable Write,context=Main#main:1,t=2
Variable Write,context=Main#main:1,e=1
Variable Write,context=Main#main:1,line=2 3 2
Variable Delete,method=Main#main:1 <name=st,type=java.util.StringTokenizer (unresolved),value=java.util.StringTokenizer (id=45),index=8>
Variable Write,context=Main#main:1,st=java.util.StringTokenizer (id=35)
Variable Delete,method=Main#main:1 <name=s,type=int (id=7),value=4,index=9>
Variable Delete,method=Main#main:1 <name=t,type=int (id=7),value=6,index=10>
Variable Delete,method=Main#main:1 <name=e,type=int (id=7),value=10,index=11>
Variable Write,context=Main#main:1,s=2
Variable Write,context=Main#main:1,t=3
Variable Write,context=Main#main:1,e=2
Variable Write,context=Main#main:1,line=2 4 3
Variable Delete,method=Main#main:1 <name=st,type=java.util.StringTokenizer (unresolved),value=java.util.StringTokenizer (id=45),index=8>
Variable Write,context=Main#main:1,st=java.util.StringTokenizer (id=37)
Variable Delete,method=Main#main:1 <name=s,type=int (id=7),value=4,index=9>
Variable Delete,method=Main#main:1 <name=t,type=int (id=7),value=6,index=10>
Variable Delete,method=Main#main:1 <name=e,type=int (id=7),value=10,index=11>
Variable Write,context=Main#main:1,s=2
Variable Write,context=Main#main:1,t=4
Variable Write,context=Main#main:1,e=3
Variable Write,context=Main#main:1,line=3 1 5
Variable Delete,method=Main#main:1 <name=st,type=java.util.StringTokenizer (unresolved),value=java.util.StringTokenizer (id=45),index=8>
Variable Write,context=Main#main:1,st=java.util.StringTokenizer (id=39)
