Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,target=java.util.ArrayList (id=341)
Field Write,context=Main,map=java.util.ArrayList (id=342)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=365)
Field Read,context=Main,target
Field Read,context=Main,map
Variable Write,context=Main#main:1,m=5
Field Read,context=Main,target
New Object,object=Star:1
Method Call,caller=Main#main:1,target=Star:1#Star:1
Variable Write,context=Star:1#Star:1,x=8
Variable Write,context=Star:1#Star:1,y=5
Field Write,context=Star:1,x=8
Field Write,context=Star:1,y=5
Method Exit,returner=Star:1#Star:1,value=<void>
Field Read,context=Main,target
New Object,object=Star:2
Method Call,caller=Main#main:1,target=Star:2#Star:2
Variable Write,context=Star:2#Star:2,x=6
Variable Write,context=Star:2#Star:2,y=4
Field Write,context=Star:2,x=6
Field Write,context=Star:2,y=4
Method Exit,returner=Star:2#Star:2,value=<void>
Field Read,context=Main,target
New Object,object=Star:3
Method Call,caller=Main#main:1,target=Star:3#Star:3
Variable Write,context=Star:3#Star:3,x=4
Variable Write,context=Star:3#Star:3,y=3
Field Write,context=Star:3,x=4
Field Write,context=Star:3,y=3
Method Exit,returner=Star:3#Star:3,value=<void>
Field Read,context=Main,target
New Object,object=Star:4
Method Call,caller=Main#main:1,target=Star:4#Star:4
Variable Write,context=Star:4#Star:4,x=7
Variable Write,context=Star:4#Star:4,y=10
Field Write,context=Star:4,x=7
Field Write,context=Star:4,y=10
Method Exit,returner=Star:4#Star:4,value=<void>
Field Read,context=Main,target
New Object,object=Star:5
Method Call,caller=Main#main:1,target=Star:5#Star:5
Variable Write,context=Star:5#Star:5,x=0
Variable Write,context=Star:5#Star:5,y=10
Field Write,context=Star:5,x=0
Field Write,context=Star:5,y=10
Method Exit,returner=Star:5#Star:5,value=<void>
Variable Write,context=Main#main:1,n=10
Field Read,context=Main,map
New Object,object=Star:6
Method Call,caller=Main#main:1,target=Star:6#Star:6
Variable Write,context=Star:6#Star:6,x=10
Variable Write,context=Star:6#Star:6,y=5
Field Write,context=Star:6,x=10
Field Write,context=Star:6,y=5
Method Exit,returner=Star:6#Star:6,value=<void>
Field Read,context=Main,map
New Object,object=Star:7
Method Call,caller=Main#main:1,target=Star:7#Star:7
Variable Write,context=Star:7#Star:7,x=2
Variable Write,context=Star:7#Star:7,y=7
Field Write,context=Star:7,x=2
Field Write,context=Star:7,y=7
Method Exit,returner=Star:7#Star:7,value=<void>
Field Read,context=Main,map
New Object,object=Star:8
Method Call,caller=Main#main:1,target=Star:8#Star:8
Variable Write,context=Star:8#Star:8,x=9
Variable Write,context=Star:8#Star:8,y=7
Field Write,context=Star:8,x=9
Field Write,context=Star:8,y=7
Method Exit,returner=Star:8#Star:8,value=<void>
Field Read,context=Main,map
New Object,object=Star:9
Method Call,caller=Main#main:1,target=Star:9#Star:9
Variable Write,context=Star:9#Star:9,x=8
Variable Write,context=Star:9#Star:9,y=10
Field Write,context=Star:9,x=8
Field Write,context=Star:9,y=10
Method Exit,returner=Star:9#Star:9,value=<void>
Field Read,context=Main,map
New Object,object=Star:10
Method Call,caller=Main#main:1,target=Star:10#Star:10
Variable Write,context=Star:10#Star:10,x=10
Variable Write,context=Star:10#Star:10,y=2
Field Write,context=Star:10,x=10
Field Write,context=Star:10,y=2
Method Exit,returner=Star:10#Star:10,value=<void>
Field Read,context=Main,map
New Object,object=Star:11
Method Call,caller=Main#main:1,target=Star:11#Star:11
Variable Write,context=Star:11#Star:11,x=1
Variable Write,context=Star:11#Star:11,y=2
Field Write,context=Star:11,x=1
Field Write,context=Star:11,y=2
Method Exit,returner=Star:11#Star:11,value=<void>
Field Read,context=Main,map
New Object,object=Star:12
Method Call,caller=Main#main:1,target=Star:12#Star:12
Variable Write,context=Star:12#Star:12,x=8
Variable Write,context=Star:12#Star:12,y=1
Field Write,context=Star:12,x=8
Field Write,context=Star:12,y=1
Method Exit,returner=Star:12#Star:12,value=<void>
Field Read,context=Main,map
New Object,object=Star:13
Method Call,caller=Main#main:1,target=Star:13#Star:13
Variable Write,context=Star:13#Star:13,x=6
Variable Write,context=Star:13#Star:13,y=7
Field Write,context=Star:13,x=6
Field Write,context=Star:13,y=7
Method Exit,returner=Star:13#Star:13,value=<void>
Field Read,context=Main,map
New Object,object=Star:14
Method Call,caller=Main#main:1,target=Star:14#Star:14
Variable Write,context=Star:14#Star:14,x=6
Variable Write,context=Star:14#Star:14,y=0
Field Write,context=Star:14,x=6
Field Write,context=Star:14,y=0
Method Exit,returner=Star:14#Star:14,value=<void>
Field Read,context=Main,map
New Object,object=Star:15
Method Call,caller=Main#main:1,target=Star:15#Star:15
Variable Write,context=Star:15#Star:15,x=0
Variable Write,context=Star:15#Star:15,y=9
Field Write,context=Star:15,x=0
Field Write,context=Star:15,y=9
Method Exit,returner=Star:15#Star:15,value=<void>
Field Read,context=Main,target
Variable Write,context=Main#main:1,match_1=Star:1
Variable Write,context=Main#main:1,result=
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,map
Variable Write,context=Main#main:1,match_2=Star:6
Field Read,context=Star:6,x
Field Read,context=Star:1,x
Variable Write,context=Main#main:1,diff_x=2
Field Read,context=Star:6,y
Field Read,context=Star:1,y
Variable Write,context=Main#main:1,diff_y=0
Variable Write,context=Main#main:1,flg=true
Field Read,context=Main,target
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,target
Variable Write,context=Main#main:1,t=Star:2
Field Read,context=Main,map
Field Read,context=Star:2,x
Field Read,context=Star:2,y
New Object,object=Star:16
Method Call,caller=Main#main:1,target=Star:16#Star:16
Variable Write,context=Star:16#Star:16,x=8
Variable Write,context=Star:16#Star:16,y=4
Field Write,context=Star:16,x=8
Field Write,context=Star:16,y=4
Method Exit,returner=Star:16#Star:16,value=<void>
Method Call,caller=Main#main:1,target=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;)
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;)
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:1
Variable Write,context=Star:16#equals:1,o=Star:6
Variable Write,context=Star:16#equals:1,s=Star:6
Field Read,context=Star:16,x
Field Read,context=Star:6,x
Variable Write,context=Star:16#equals:1,result=false
Method Exit,returner=Star:16#equals:1,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:2
Variable Write,context=Star:16#equals:2,o=Star:7
Variable Write,context=Star:16#equals:2,s=Star:7
Field Read,context=Star:16,x
Field Read,context=Star:7,x
Variable Write,context=Star:16#equals:2,result=false
Method Exit,returner=Star:16#equals:2,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:3
Variable Write,context=Star:16#equals:3,o=Star:8
Variable Write,context=Star:16#equals:3,s=Star:8
Field Read,context=Star:16,x
Field Read,context=Star:8,x
Variable Write,context=Star:16#equals:3,result=false
Method Exit,returner=Star:16#equals:3,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:4
Variable Write,context=Star:16#equals:4,o=Star:9
Variable Write,context=Star:16#equals:4,s=Star:9
Field Read,context=Star:16,x
Field Read,context=Star:9,x
Field Read,context=Star:16,y
Field Read,context=Star:9,y
Variable Write,context=Star:16#equals:4,result=false
Method Exit,returner=Star:16#equals:4,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:5
Variable Write,context=Star:16#equals:5,o=Star:10
Variable Write,context=Star:16#equals:5,s=Star:10
Field Read,context=Star:16,x
Field Read,context=Star:10,x
Variable Write,context=Star:16#equals:5,result=false
Method Exit,returner=Star:16#equals:5,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:6
Variable Write,context=Star:16#equals:6,o=Star:11
Variable Write,context=Star:16#equals:6,s=Star:11
Field Read,context=Star:16,x
Field Read,context=Star:11,x
Variable Write,context=Star:16#equals:6,result=false
Method Exit,returner=Star:16#equals:6,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:7
Variable Write,context=Star:16#equals:7,o=Star:12
Variable Write,context=Star:16#equals:7,s=Star:12
Field Read,context=Star:16,x
Field Read,context=Star:12,x
Field Read,context=Star:16,y
Field Read,context=Star:12,y
Variable Write,context=Star:16#equals:7,result=false
Method Exit,returner=Star:16#equals:7,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:8
Variable Write,context=Star:16#equals:8,o=Star:13
Variable Write,context=Star:16#equals:8,s=Star:13
Field Read,context=Star:16,x
Field Read,context=Star:13,x
Variable Write,context=Star:16#equals:8,result=false
Method Exit,returner=Star:16#equals:8,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:9
Variable Write,context=Star:16#equals:9,o=Star:14
Variable Write,context=Star:16#equals:9,s=Star:14
Field Read,context=Star:16,x
Field Read,context=Star:14,x
Variable Write,context=Star:16#equals:9,result=false
Method Exit,returner=Star:16#equals:9,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:16#equals:10
Variable Write,context=Star:16#equals:10,o=Star:15
Variable Write,context=Star:16#equals:10,s=Star:15
Field Read,context=Star:16,x
Field Read,context=Star:15,x
Variable Write,context=Star:16#equals:10,result=false
Method Exit,returner=Star:16#equals:10,value=false
Method Exit,returner=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),value=<void>
Method Exit,returner=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),value=<void>
Variable Write,context=Main#main:1,flg=false
Variable Write,context=Main#main:1,result=
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=13>
Variable Delete,method=Main#main:1 <name=t,type=Star (id=87),value=<?>,index=14>
Field Read,context=Main,map
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,map
Variable Write,context=Main#main:1,match_2=Star:7
Field Read,context=Star:7,x
Field Read,context=Star:1,x
Variable Write,context=Main#main:1,diff_x=-6
Field Read,context=Star:7,y
Field Read,context=Star:1,y
Variable Write,context=Main#main:1,diff_y=2
Variable Write,context=Main#main:1,flg=true
Field Read,context=Main,target
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,target
Variable Write,context=Main#main:1,t=Star:2
Field Read,context=Main,map
Field Read,context=Star:2,x
Field Read,context=Star:2,y
New Object,object=Star:17
Method Call,caller=Main#main:1,target=Star:17#Star:17
Variable Write,context=Star:17#Star:17,x=0
Variable Write,context=Star:17#Star:17,y=6
Field Write,context=Star:17,x=0
Field Write,context=Star:17,y=6
Method Exit,returner=Star:17#Star:17,value=<void>
Method Call,caller=Main#main:1,target=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;)
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;)
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:17#equals:11
Variable Write,context=Star:17#equals:11,o=Star:6
Variable Write,context=Star:17#equals:11,s=Star:6
Field Read,context=Star:17,x
Field Read,context=Star:6,x
Variable Write,context=Star:17#equals:11,result=false
Method Exit,returner=Star:17#equals:11,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:17#equals:12
Variable Write,context=Star:17#equals:12,o=Star:7
Variable Write,context=Star:17#equals:12,s=Star:7
Field Read,context=Star:17,x
Field Read,context=Star:7,x
Variable Write,context=Star:17#equals:12,result=false
Method Exit,returner=Star:17#equals:12,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:17#equals:13
Variable Write,context=Star:17#equals:13,o=Star:8
Variable Write,context=Star:17#equals:13,s=Star:8
Field Read,context=Star:17,x
Field Read,context=Star:8,x
Variable Write,context=Star:17#equals:13,result=false
Method Exit,returner=Star:17#equals:13,value=false
Method Call,caller=Ljava/util/ArrayList;.indexOf(Ljava/lang/Object;),target=Star:17#equals:14
Variable Write,context=Star:17#equals:14,o=Star:9
Variable Write,context=Star:17#equals:14,s=Star:9
Field Read,context=Star:17,x
Field Read,context=Star:9,x
