Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,s=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,N=7
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=4
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=10
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=5
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=4
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,i=6
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,j=100
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,j=99
Variable Write,context=Main#main:1,I=int[101] (id=48)
Variable Write,context=Main#main:1,j=98
