Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,srgs=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=5
New Object,object=Main$Dp[][]:1
New Object,object=Main$Dp[]:1
Field Write,context=Main$Dp[]:1,0=null
Field Write,context=Main$Dp[]:1,1=null
Field Write,context=Main$Dp[]:1,2=null
Field Write,context=Main$Dp[]:1,3=null
Field Write,context=Main$Dp[]:1,4=null
Field Write,context=Main$Dp[][]:1,0=Main$Dp[]:1
New Object,object=Main$Dp[]:2
Field Write,context=Main$Dp[]:2,0=null
Field Write,context=Main$Dp[]:2,1=null
Field Write,context=Main$Dp[]:2,2=null
Field Write,context=Main$Dp[]:2,3=null
Field Write,context=Main$Dp[]:2,4=null
Field Write,context=Main$Dp[][]:1,1=Main$Dp[]:2
New Object,object=Main$Dp[]:3
Field Write,context=Main$Dp[]:3,0=null
Field Write,context=Main$Dp[]:3,1=null
Field Write,context=Main$Dp[]:3,2=null
Field Write,context=Main$Dp[]:3,3=null
Field Write,context=Main$Dp[]:3,4=null
Field Write,context=Main$Dp[][]:1,2=Main$Dp[]:3
New Object,object=Main$Dp[]:4
Field Write,context=Main$Dp[]:4,0=null
Field Write,context=Main$Dp[]:4,1=null
Field Write,context=Main$Dp[]:4,2=null
Field Write,context=Main$Dp[]:4,3=null
Field Write,context=Main$Dp[]:4,4=null
Field Write,context=Main$Dp[][]:1,3=Main$Dp[]:4
New Object,object=Main$Dp[]:5
Field Write,context=Main$Dp[]:5,0=null
Field Write,context=Main$Dp[]:5,1=null
Field Write,context=Main$Dp[]:5,2=null
Field Write,context=Main$Dp[]:5,3=null
Field Write,context=Main$Dp[]:5,4=null
Field Write,context=Main$Dp[][]:1,4=Main$Dp[]:5
Variable Write,context=Main#main:1,a=Main$Dp[][]:1
Variable Write,context=Main#main:1,max=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,s=00011
