Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main$FastScanner:1
Method Call,caller=Main#main:1,target=Main$FastScanner:1#Main$FastScanner:1
Variable Write,context=Main$FastScanner:1#Main$FastScanner:1,in=java.io.BufferedInputStream (id=345)
Field Write,context=Main$FastScanner:1,reader=java.io.BufferedReader (id=346)
Field Write,context=Main$FastScanner:1,tokenizer=null
Method Exit,returner=Main$FastScanner:1#Main$FastScanner:1,value=<void>
Variable Write,context=Main#main:1,fc=Main$FastScanner:1
Method Call,caller=Main#main:1,target=Main$FastScanner:1#nextInt:1
Method Call,caller=Main$FastScanner:1#nextInt:1,target=Main$FastScanner:1#next:1
Field Read,context=Main$FastScanner:1,tokenizer
Method Call,caller=Main$FastScanner:1#next:1,target=Main$FastScanner:1#consumeLine:1
Field Read,context=Main$FastScanner:1,peeked
Field Read,context=Main$FastScanner:1,reader
Variable Write,context=Main$FastScanner:1#consumeLine:1,result=4 3
Method Exit,returner=Main$FastScanner:1#consumeLine:1,value=4 3
Field Write,context=Main$FastScanner:1,tokenizer=java.util.StringTokenizer (id=348)
Field Read,context=Main$FastScanner:1,tokenizer
Variable Write,context=Main$FastScanner:1#next:1,result=4
Method Exit,returner=Main$FastScanner:1#next:1,value=4
Variable Write,context=Main$FastScanner:1#nextInt:1,result=4
Method Exit,returner=Main$FastScanner:1#nextInt:1,value=4
Field Write,context=Main,M=4
Method Call,caller=Main#main:1,target=Main$FastScanner:1#nextInt:2
Method Call,caller=Main$FastScanner:1#nextInt:2,target=Main$FastScanner:1#next:2
Field Read,context=Main$FastScanner:1,tokenizer
Field Read,context=Main$FastScanner:1,tokenizer
Field Read,context=Main$FastScanner:1,tokenizer
Variable Write,context=Main$FastScanner:1#next:2,result=3
Method Exit,returner=Main$FastScanner:1#next:2,value=3
Variable Write,context=Main$FastScanner:1#nextInt:2,result=3
Method Exit,returner=Main$FastScanner:1#nextInt:2,value=3
Field Write,context=Main,N=3
