Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,queue=java.util.LinkedList (id=23)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,srgs=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=52)
Variable Write,context=Main#main:1,n=7
New Object,object=Main$Router[]:1
Field Write,context=Main$Router[]:1,0=null
Field Write,context=Main$Router[]:1,1=null
Field Write,context=Main$Router[]:1,2=null
Field Write,context=Main$Router[]:1,3=null
Field Write,context=Main$Router[]:1,4=null
Field Write,context=Main$Router[]:1,5=null
Field Write,context=Main$Router[]:1,6=null
Field Write,context=Main$Router[]:1,7=null
Variable Write,context=Main#main:1,rt=Main$Router[]:1
Variable Write,context=Main#main:1,i=0
New Object,object=Main$Router:1
Method Call,caller=Main#main:1,target=Main$Router:1#Main$Router:1
Variable Write,context=Main$Router:1#Main$Router:1,number=0
Field Write,context=Main$Router:1,number=0
Method Exit,returner=Main$Router:1#Main$Router:1,value=<void>
Field Write,context=Main$Router[]:1,0=Main$Router:1
Variable Write,context=Main#main:1,rt=Main$Router[]:1
Variable Write,context=Main#main:1,i=1
New Object,object=Main$Router:2
Method Call,caller=Main#main:1,target=Main$Router:2#Main$Router:2
Variable Write,context=Main$Router:2#Main$Router:2,number=1
Field Write,context=Main$Router:2,number=1
Method Exit,returner=Main$Router:2#Main$Router:2,value=<void>
Field Write,context=Main$Router[]:1,1=Main$Router:2
Variable Write,context=Main#main:1,rt=Main$Router[]:1
Variable Write,context=Main#main:1,i=2
New Object,object=Main$Router:3
Method Call,caller=Main#main:1,target=Main$Router:3#Main$Router:3
Variable Write,context=Main$Router:3#Main$Router:3,number=2
Field Write,context=Main$Router:3,number=2
Method Exit,returner=Main$Router:3#Main$Router:3,value=<void>
Field Write,context=Main$Router[]:1,2=Main$Router:3
Variable Write,context=Main#main:1,rt=Main$Router[]:1
Variable Write,context=Main#main:1,i=3
New Object,object=Main$Router:4
Method Call,caller=Main#main:1,target=Main$Router:4#Main$Router:4
