Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,r=1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,x1=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Variable Write,context=Main#main:1,y1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[]:3,4=0
Variable Write,context=Main#main:1,x2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[]:4,4=0
Variable Write,context=Main#main:1,y2=int[]:4
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,x1=int[]:1
Variable Write,context=Main#main:1,y1=int[]:2
Field Write,context=int[]:3,0=3
Variable Write,context=Main#main:1,x2=int[]:3
Field Write,context=int[]:4,0=2
Variable Write,context=Main#main:1,y2=int[]:4
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,x1=int[]:1
Field Write,context=int[]:2,1=1
Variable Write,context=Main#main:1,y1=int[]:2
Field Write,context=int[]:3,1=2
Variable Write,context=Main#main:1,x2=int[]:3
Field Write,context=int[]:4,1=5
Variable Write,context=Main#main:1,y2=int[]:4
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,x1=int[]:1
Field Write,context=int[]:2,2=4
