Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,w=8
Variable Write,context=Main#main:1,h=3
Variable Write,context=Main#main:1,en=384
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=1
Field Write,context=int[]:1,2=2
Field Write,context=int[]:1,3=3
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=1
Field Write,context=int[]:2,1=2
Field Write,context=int[]:2,2=3
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=2
Field Write,context=int[]:3,1=3
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=1
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=3
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=1
Field Write,context=int[]:4,3=2
Field Write,context=int[][]:1,3=int[]:4
Variable Write,context=Main#main:1,lib=int[][]:1
Variable Write,context=Main#main:1,vn=96
Variable Write,context=Main#main:1,edges=Main$Edge[][96] (id=371)
New Object,object=int[][]:2
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=int[]:5,1=0
Field Write,context=int[]:5,2=0
Field Write,context=int[]:5,3=0
Field Write,context=int[]:5,4=0
Field Write,context=int[]:5,5=0
Field Write,context=int[]:5,6=0
Field Write,context=int[]:5,7=0
Field Write,context=int[][]:2,0=int[]:5
New Object,object=int[]:6
Field Write,context=int[]:6,0=0
Field Write,context=int[]:6,1=0
Field Write,context=int[]:6,2=0
Field Write,context=int[]:6,3=0
Field Write,context=int[]:6,4=0
Field Write,context=int[]:6,5=0
Field Write,context=int[]:6,6=0
Field Write,context=int[]:6,7=0
Field Write,context=int[][]:2,1=int[]:6
New Object,object=int[]:7
