Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,scanner=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,n=3
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Variable Write,context=Main:1#run:1,k=int[]:1
New Object,object=java.util.Map[]:1
Field Write,context=java.util.Map[]:1,0=null
Field Write,context=java.util.Map[]:1,1=null
Field Write,context=java.util.Map[]:1,2=null
Variable Write,context=Main:1#run:1,tbl=java.util.Map[]:1
Variable Write,context=Main:1#run:1,i=0
Field Write,context=java.util.Map[]:1,0=java.util.HashMap (id=368)
Variable Write,context=Main:1#run:1,tbl=java.util.Map[]:1
Variable Write,context=Main:1#run:1,i=1
Field Write,context=java.util.Map[]:1,1=java.util.HashMap (id=369)
Variable Write,context=Main:1#run:1,tbl=java.util.Map[]:1
Variable Write,context=Main:1#run:1,i=2
Field Write,context=java.util.Map[]:1,2=java.util.HashMap (id=370)
Variable Write,context=Main:1#run:1,tbl=java.util.Map[]:1
Variable Delete,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main:1#run:1,minPrice=java.util.HashMap (id=371)
New Object,object=int[][]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,0=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,1=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
