Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
New Object,object=Cell[][]:1
New Object,object=Cell[]:1
Field Write,context=Cell[]:1,0=null
Field Write,context=Cell[]:1,1=null
Field Write,context=Cell[]:1,2=null
Field Write,context=Cell[]:1,3=null
Field Write,context=Cell[]:1,4=null
Field Write,context=Cell[]:1,5=null
Field Write,context=Cell[]:1,6=null
Field Write,context=Cell[]:1,7=null
Field Write,context=Cell[][]:1,0=Cell[]:1
New Object,object=Cell[]:2
Field Write,context=Cell[]:2,0=null
Field Write,context=Cell[]:2,1=null
Field Write,context=Cell[]:2,2=null
Field Write,context=Cell[]:2,3=null
Field Write,context=Cell[]:2,4=null
Field Write,context=Cell[]:2,5=null
Field Write,context=Cell[]:2,6=null
Field Write,context=Cell[]:2,7=null
Field Write,context=Cell[][]:1,1=Cell[]:2
New Object,object=Cell[]:3
Field Write,context=Cell[]:3,0=null
Field Write,context=Cell[]:3,1=null
Field Write,context=Cell[]:3,2=null
Field Write,context=Cell[]:3,3=null
Field Write,context=Cell[]:3,4=null
Field Write,context=Cell[]:3,5=null
Field Write,context=Cell[]:3,6=null
Field Write,context=Cell[]:3,7=null
Field Write,context=Cell[][]:1,2=Cell[]:3
New Object,object=Cell[]:4
Field Write,context=Cell[]:4,0=null
Field Write,context=Cell[]:4,1=null
Field Write,context=Cell[]:4,2=null
Field Write,context=Cell[]:4,3=null
Field Write,context=Cell[]:4,4=null
Field Write,context=Cell[]:4,5=null
Field Write,context=Cell[]:4,6=null
Field Write,context=Cell[]:4,7=null
Field Write,context=Cell[][]:1,3=Cell[]:4
New Object,object=Cell[]:5
Field Write,context=Cell[]:5,0=null
Field Write,context=Cell[]:5,1=null
Field Write,context=Cell[]:5,2=null
Field Write,context=Cell[]:5,3=null
Field Write,context=Cell[]:5,4=null
Field Write,context=Cell[]:5,5=null
Field Write,context=Cell[]:5,6=null
Field Write,context=Cell[]:5,7=null
Field Write,context=Cell[][]:1,4=Cell[]:5
New Object,object=Cell[]:6
Field Write,context=Cell[]:6,0=null
Field Write,context=Cell[]:6,1=null
Field Write,context=Cell[]:6,2=null
Field Write,context=Cell[]:6,3=null
Field Write,context=Cell[]:6,4=null
Field Write,context=Cell[]:6,5=null
Field Write,context=Cell[]:6,6=null
Field Write,context=Cell[]:6,7=null
Field Write,context=Cell[][]:1,5=Cell[]:6
New Object,object=Cell[]:7
Field Write,context=Cell[]:7,0=null
Field Write,context=Cell[]:7,1=null
Field Write,context=Cell[]:7,2=null
Field Write,context=Cell[]:7,3=null
Field Write,context=Cell[]:7,4=null
Field Write,context=Cell[]:7,5=null
Field Write,context=Cell[]:7,6=null
Field Write,context=Cell[]:7,7=null
Field Write,context=Cell[][]:1,6=Cell[]:7
New Object,object=Cell[]:8
Field Write,context=Cell[]:8,0=null
Field Write,context=Cell[]:8,1=null
Field Write,context=Cell[]:8,2=null
Field Write,context=Cell[]:8,3=null
Field Write,context=Cell[]:8,4=null
Field Write,context=Cell[]:8,5=null
Field Write,context=Cell[]:8,6=null
Field Write,context=Cell[]:8,7=null
Field Write,context=Cell[][]:1,7=Cell[]:8
Field Write,context=Main,board=Cell[][]:1
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Method Call,caller=Main#main:1,target=Main#init:1
Field Write,context=Main,i=0
Field Read,context=Main,i
Field Write,context=Main,j=0
Field Read,context=Main,j
Field Read,context=Main,board
Field Read,context=Main,i
Field Read,context=Main,j
New Object,object=Cell:1
Method Call,caller=Main#init:1,target=Cell:1#Cell:1
Method Exit,returner=Cell:1#Cell:1,value=<void>
Field Read,context=Main,j
Field Write,context=Main,j=1
Field Read,context=Main,j
Field Read,context=Main,board
Field Read,context=Main,i
Field Read,context=Main,j
New Object,object=Cell:2
Method Call,caller=Main#init:1,target=Cell:2#Cell:2
Method Exit,returner=Cell:2#Cell:2,value=<void>
Field Read,context=Main,j
Field Write,context=Main,j=2
Field Read,context=Main,j
Field Read,context=Main,board
Field Read,context=Main,i
Field Read,context=Main,j
New Object,object=Cell:3
Method Call,caller=Main#init:1,target=Cell:3#Cell:3
Method Exit,returner=Cell:3#Cell:3,value=<void>
Field Read,context=Main,j
Field Write,context=Main,j=3
Field Read,context=Main,j
Field Read,context=Main,board
Field Read,context=Main,i
Field Read,context=Main,j
New Object,object=Cell:4
Method Call,caller=Main#init:1,target=Cell:4#Cell:4
Method Exit,returner=Cell:4#Cell:4,value=<void>
Field Read,context=Main,j
Field Write,context=Main,j=4
Field Read,context=Main,j
Field Read,context=Main,board
Field Read,context=Main,i
Field Read,context=Main,j
New Object,object=Cell:5
Method Call,caller=Main#init:1,target=Cell:5#Cell:5
Method Exit,returner=Cell:5#Cell:5,value=<void>
