Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=49)
Variable Write,context=Main:1#run:1,m=3
Variable Write,context=Main:1#run:1,m=2
Field Write,context=Main:1,n=1
Field Read,context=Main:1,n
New Object,object=int[][][]:1
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[][]:1,3=int[]:4
Field Write,context=int[][][]:1,0=int[][]:1
Field Write,context=Main:1,p=int[][][]:1
Field Read,context=Main:1,n
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,p
Field Read,context=Main:1,n
Field Read,context=Main:1,n
New Object,object=Main$UnionFind:1
Method Call,caller=Main:1#run:1,target=Main$UnionFind:1#Main$UnionFind:1
Variable Write,context=Main$UnionFind:1#Main$UnionFind:1,n=1
New Object,object=int[]:5
Field Write,context=int[]:5,0=0
Field Write,context=Main$UnionFind:1,tree=int[]:5
Field Read,context=Main$UnionFind:1,tree
Field Write,context=Main$UnionFind:1,num=1
Method Exit,returner=Main$UnionFind:1#Main$UnionFind:1,value=<void>
Variable Write,context=Main:1#run:1,u=Main$UnionFind:1
Field Read,context=Main:1,n
