Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,stdin=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,T=2
Variable Write,context=Main#main:1,t=0
New Object,object=double[][]:1
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=double[][]:1,0=double[]:1
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Field Write,context=double[][]:1,1=double[]:2
New Object,object=double[]:3
Field Write,context=double[]:3,0=0.0
Field Write,context=double[]:3,1=0.0
Field Write,context=double[][]:1,2=double[]:3
New Object,object=double[]:4
Field Write,context=double[]:4,0=0.0
Field Write,context=double[]:4,1=0.0
Field Write,context=double[][]:1,3=double[]:4
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,co=double[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,co=double[][]:1
