Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,sc=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,sc
Field Write,context=Main,N=4
Field Read,context=Main,sc
Field Write,context=Main,K=2
Field Read,context=Main,N
Field Read,context=Main,N
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=Main,C=int[]:1
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,C
Field Read,context=Main,sc
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,C
Field Read,context=Main,sc
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,C
Field Read,context=Main,sc
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,C
Field Read,context=Main,sc
Field Read,context=Main,N
Method Call,caller=Main#main:1,target=Main#calc:1
Variable Write,context=Main#calc:1,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:1,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:1,v=2
Field Read,context=Main,K
Variable Write,context=Main#calc:1,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:1,v=6
Field Read,context=Main,K
Variable Delete,method=Main#calc:1 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:1,max=6
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:1,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:1,v=3
Field Read,context=Main,C
Variable Write,context=Main#calc:1,v=21
Variable Write,context=Main#calc:1,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:1,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:1,v=7
Field Read,context=Main,C
Variable Write,context=Main#calc:1,v=35
Variable Write,context=Main#calc:1,max=35
Field Read,context=Main,N
Variable Write,context=Main#calc:1,result=35
Method Exit,returner=Main#calc:1,value=35
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#main:1,prev=35
Variable Write,context=Main#main:1,best=0
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=2
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:2
Variable Write,context=Main#calc:2,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:2,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:2,v=3
Field Read,context=Main,K
Variable Write,context=Main#calc:2,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:2,v=6
Field Read,context=Main,K
Variable Delete,method=Main#calc:2 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:2,max=6
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:2,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:2,v=2
Field Read,context=Main,C
Variable Write,context=Main#calc:2,v=14
Variable Write,context=Main#calc:2,max=14
Field Read,context=Main,N
Variable Write,context=Main#calc:2,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:2,v=7
Field Read,context=Main,C
Variable Write,context=Main#calc:2,v=35
Variable Write,context=Main#calc:2,max=35
Field Read,context=Main,N
Variable Write,context=Main#calc:2,result=35
Method Exit,returner=Main#calc:2,value=35
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=2
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=2
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:3
Variable Write,context=Main#calc:3,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:3,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:3,v=7
Field Read,context=Main,K
Variable Write,context=Main#calc:3,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:3,v=21
Field Read,context=Main,K
Variable Delete,method=Main#calc:3 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:3,max=21
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:3,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:3,v=3
Field Read,context=Main,C
Variable Write,context=Main#calc:3,v=6
Variable Write,context=Main#calc:3,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:3,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:3,v=2
Field Read,context=Main,C
Variable Write,context=Main#calc:3,v=10
Variable Write,context=Main#calc:3,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:3,result=21
Method Exit,returner=Main#calc:3,value=21
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=3
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=2
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:4
Variable Write,context=Main#calc:4,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:4,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:4,v=5
Field Read,context=Main,K
Variable Write,context=Main#calc:4,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:4,v=15
Field Read,context=Main,K
Variable Delete,method=Main#calc:4 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:4,max=15
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:4,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:4,v=3
Field Read,context=Main,C
Variable Write,context=Main#calc:4,v=21
Variable Write,context=Main#calc:4,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:4,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:4,v=7
Field Read,context=Main,C
Variable Write,context=Main#calc:4,v=14
Variable Write,context=Main#calc:4,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:4,result=21
Method Exit,returner=Main#calc:4,value=21
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=5>
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=2
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=3
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:5
Variable Write,context=Main#calc:5,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:5,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:5,v=2
Field Read,context=Main,K
Variable Write,context=Main#calc:5,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:5,v=14
Field Read,context=Main,K
Variable Delete,method=Main#calc:5 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:5,max=14
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:5,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:5,v=7
Field Read,context=Main,C
Variable Write,context=Main#calc:5,v=21
Variable Write,context=Main#calc:5,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:5,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:5,v=3
Field Read,context=Main,C
Variable Write,context=Main#calc:5,v=15
Variable Write,context=Main#calc:5,max=21
Field Read,context=Main,N
Variable Write,context=Main#calc:5,result=21
Method Exit,returner=Main#calc:5,value=21
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=3
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=3
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:6
Variable Write,context=Main#calc:6,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:6,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:6,v=2
Field Read,context=Main,K
Variable Write,context=Main#calc:6,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:6,v=10
Field Read,context=Main,K
Variable Delete,method=Main#calc:6 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:6,max=10
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:6,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:6,v=5
Field Read,context=Main,C
Variable Write,context=Main#calc:6,v=35
Variable Write,context=Main#calc:6,max=35
Field Read,context=Main,N
Variable Write,context=Main#calc:6,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:6,v=7
Field Read,context=Main,C
Variable Write,context=Main#calc:6,v=21
Variable Write,context=Main#calc:6,max=35
Field Read,context=Main,N
Variable Write,context=Main#calc:6,result=35
Method Exit,returner=Main#calc:6,value=35
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=5>
Field Read,context=Main,N
Variable Write,context=Main#main:1,j=3
Field Read,context=Main,C
Variable Write,context=Main#main:1,tmp=7
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Method Call,caller=Main#main:1,target=Main#calc:7
Variable Write,context=Main#calc:7,v=1
Field Read,context=Main,K
Variable Write,context=Main#calc:7,i=0
Field Read,context=Main,C
Variable Write,context=Main#calc:7,v=2
Field Read,context=Main,K
Variable Write,context=Main#calc:7,i=1
Field Read,context=Main,C
Variable Write,context=Main#calc:7,v=6
Field Read,context=Main,K
Variable Delete,method=Main#calc:7 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#calc:7,max=6
Field Read,context=Main,K
Field Read,context=Main,N
Variable Write,context=Main#calc:7,i=2
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:7,v=3
Field Read,context=Main,C
Variable Write,context=Main#calc:7,v=15
Variable Write,context=Main#calc:7,max=15
Field Read,context=Main,N
Variable Write,context=Main#calc:7,i=3
Field Read,context=Main,C
Field Read,context=Main,K
Variable Write,context=Main#calc:7,v=5
Field Read,context=Main,C
Variable Write,context=Main#calc:7,v=35
Variable Write,context=Main#calc:7,max=35
Field Read,context=Main,N
Variable Write,context=Main#calc:7,result=35
Method Exit,returner=Main#calc:7,value=35
Variable Write,context=Main#main:1,best=35
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,C
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=6>
Field Read,context=Main,N
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=5>
Field Read,context=Main,N
Field Read,context=Main,N
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=prev,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=best,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,sc
Field Write,context=Main,N=0
Field Read,context=Main,sc
Field Write,context=Main,K=0
Field Read,context=Main,N
Method Exit,returner=Main#main:1,value=<void>
Thread End,
