Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Field Write,context=Main:1,sc=java.util.Scanner (id=48)
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,n=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,sc
Field Write,context=int[]:1,0=2
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,i=1
Field Read,context=Main:1,sc
Field Write,context=int[]:1,1=6
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,i=2
Field Read,context=Main:1,sc
Field Write,context=int[]:1,2=4
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,i=3
Field Read,context=Main:1,sc
Field Write,context=int[]:1,3=3
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,i=4
Field Read,context=Main:1,sc
Field Write,context=int[]:1,4=9
Variable Write,context=Main:1#run:1,milk=int[]:1
Variable Write,context=Main:1#run:1,cost=0
Variable Write,context=Main:1#run:1,i=0
Variable Write,context=Main:1#run:1,i=1
Variable Write,context=Main:1#run:1,k=0
Variable Write,context=Main:1#run:1,cost=2
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
Variable Write,context=Main:1#run:1,k=0
Variable Write,context=Main:1#run:1,cost=4
Variable Write,context=Main:1#run:1,k=1
Variable Write,context=Main:1#run:1,cost=7
Variable Write,context=Main:1#run:1,i=3
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
Variable Write,context=Main:1#run:1,k=0
Variable Write,context=Main:1#run:1,cost=9
Variable Write,context=Main:1#run:1,k=1
Variable Write,context=Main:1#run:1,cost=12
Variable Write,context=Main:1#run:1,k=2
Variable Write,context=Main:1#run:1,cost=16
Variable Write,context=Main:1#run:1,i=4
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=3,index=5>
Variable Write,context=Main:1#run:1,k=0
Variable Write,context=Main:1#run:1,cost=18
Variable Write,context=Main:1#run:1,k=1
Variable Write,context=Main:1#run:1,cost=21
Variable Write,context=Main:1#run:1,k=2
Variable Write,context=Main:1#run:1,cost=25
Variable Write,context=Main:1#run:1,k=3
Variable Write,context=Main:1#run:1,cost=31
Field Read,context=Main:1,sc
Variable Write,context=Main:1#run:1,n=0
Method Exit,returner=Main:1#run:1,value=<void>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
