Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=7
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=int[]:1,5=0
Field Write,context=int[]:1,6=0
Field Write,context=int[]:1,7=0
Field Write,context=int[]:1,8=0
Field Write,context=int[]:1,9=0
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,len=0
Field Write,context=int[]:1,0=3
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,len=1
Field Write,context=int[]:1,1=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,len=2
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=0
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=-1,index=2>
Variable Delete,method=Main#main:1 <name=a,type=int[] (id=77),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=len,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#main:1,n=4
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=int[]:2,5=0
Field Write,context=int[]:2,6=0
Field Write,context=int[]:2,7=0
Field Write,context=int[]:2,8=0
Field Write,context=int[]:2,9=0
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,len=0
Variable Write,context=Main#main:1,a=int[]:2
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,len=1
Field Write,context=int[]:2,1=1
