Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,inputBuffer=byte[1024] (id=341)
Field Write,context=Main,bufferLength=0
Field Write,context=Main,bufferIndex=0
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Write,context=Main,out=java.io.PrintWriter (id=343)
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=Main:1,step=int[]:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#solve:1
Method Call,caller=Main:1#solve:1,target=Main#nextInt:1
Variable Write,context=Main#nextInt:1,num=0
Method Call,caller=Main#nextInt:1,target=Main#next:1
Method Call,caller=Main#next:1,target=Main#read:1
Field Read,context=Main,bufferLength
Field Read,context=Main,bufferIndex
Field Read,context=Main,bufferLength
Field Read,context=Main,inputBuffer
Field Write,context=Main,bufferLength=26
Field Write,context=Main,bufferIndex=0
Field Read,context=Main,bufferLength
Field Read,context=Main,inputBuffer
Field Read,context=Main,bufferIndex
Field Write,context=Main,bufferIndex=1
Variable Write,context=Main#read:1,result=51
Method Exit,returner=Main#read:1,value=51
Method Call,caller=Main#next:1,target=Main#isAlNum:1
Variable Write,context=Main#isAlNum:1,c=51
Variable Write,context=Main#isAlNum:1,result=true
Method Exit,returner=Main#isAlNum:1,value=true
Variable Write,context=Main#next:1,c=51
Variable Write,context=Main#next:1,build=java.lang.StringBuilder (id=347)
Method Call,caller=Main#next:1,target=Main#read:2
Field Read,context=Main,bufferLength
Field Read,context=Main,bufferIndex
Field Read,context=Main,bufferLength
Field Read,context=Main,inputBuffer
Field Read,context=Main,bufferIndex
Field Write,context=Main,bufferIndex=2
Variable Write,context=Main#read:2,result=32
Method Exit,returner=Main#read:2,value=32
Method Call,caller=Main#next:1,target=Main#isAlNum:2
Variable Write,context=Main#isAlNum:2,c=32
Variable Write,context=Main#isAlNum:2,result=false
Method Exit,returner=Main#isAlNum:2,value=false
Variable Write,context=Main#next:1,c=32
Variable Write,context=Main#next:1,result=3
Method Exit,returner=Main#next:1,value=3
Variable Write,context=Main#nextInt:1,str=3
Variable Write,context=Main#nextInt:1,minus=false
Variable Write,context=Main#nextInt:1,i=0
Variable Write,context=Main#nextInt:1,len=1
Variable Write,context=Main#nextInt:1,c=3
Variable Write,context=Main#nextInt:1,num=3
Variable Write,context=Main#nextInt:1,i=1
Variable Delete,method=Main#nextInt:1 <name=c,type=char (id=4),value=<?>,index=5>
Variable Write,context=Main#nextInt:1,result=3
Method Exit,returner=Main#nextInt:1,value=3
Field Write,context=Main:1,N=3
Method Call,caller=Main:1#solve:1,target=Main#nextInt:2
Variable Write,context=Main#nextInt:2,num=0
Method Call,caller=Main#nextInt:2,target=Main#next:2
Method Call,caller=Main#next:2,target=Main#read:3
Field Read,context=Main,bufferLength
Field Read,context=Main,bufferIndex
Field Read,context=Main,bufferLength
Field Read,context=Main,inputBuffer
Field Read,context=Main,bufferIndex
Field Write,context=Main,bufferIndex=3
Variable Write,context=Main#read:3,result=51
Method Exit,returner=Main#read:3,value=51
Method Call,caller=Main#next:2,target=Main#isAlNum:3
Variable Write,context=Main#isAlNum:3,c=51
Variable Write,context=Main#isAlNum:3,result=true
Method Exit,returner=Main#isAlNum:3,value=true
Variable Write,context=Main#next:2,c=51
Variable Write,context=Main#next:2,build=java.lang.StringBuilder (id=349)
Method Call,caller=Main#next:2,target=Main#read:4
Field Read,context=Main,bufferLength
Field Read,context=Main,bufferIndex
Field Read,context=Main,bufferLength
Field Read,context=Main,inputBuffer
Field Read,context=Main,bufferIndex
