Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=364)
Variable Write,context=Main:1#run:1,n=6
New Object,object=Team[]:1
Field Write,context=Team[]:1,0=null
Field Write,context=Team[]:1,1=null
Field Write,context=Team[]:1,2=null
Field Write,context=Team[]:1,3=null
Field Write,context=Team[]:1,4=null
Field Write,context=Team[]:1,5=null
Variable Write,context=Main:1#run:1,t=Team[]:1
Variable Write,context=Main:1#run:1,i=0
New Object,object=Team:1
Method Call,caller=Main:1#run:1,target=Team:1#Team:1
Variable Write,context=Team:1#Team:1,np=200
Variable Write,context=Team:1#Team:1,nid=1
Variable Write,context=Team:1#Team:1,ns=6
Variable Write,context=Team:1#Team:1,naf=1
Field Write,context=Team:1,id=1
Field Write,context=Team:1,af=1
Field Write,context=Team:1,solved=6
Field Write,context=Team:1,pena=200
Method Exit,returner=Team:1#Team:1,value=<void>
Field Write,context=Team[]:1,0=Team:1
Variable Write,context=Main:1#run:1,t=Team[]:1
Variable Write,context=Main:1#run:1,i=1
New Object,object=Team:2
Method Call,caller=Main:1#run:1,target=Team:2#Team:2
Variable Write,context=Team:2#Team:2,np=300
Variable Write,context=Team:2#Team:2,nid=2
Variable Write,context=Team:2#Team:2,ns=6
Variable Write,context=Team:2#Team:2,naf=1
Field Write,context=Team:2,id=2
Field Write,context=Team:2,af=1
Field Write,context=Team:2,solved=6
Field Write,context=Team:2,pena=300
Method Exit,returner=Team:2#Team:2,value=<void>
Field Write,context=Team[]:1,1=Team:2
Variable Write,context=Main:1#run:1,t=Team[]:1
Variable Write,context=Main:1#run:1,i=2
New Object,object=Team:3
Method Call,caller=Main:1#run:1,target=Team:3#Team:3
Variable Write,context=Team:3#Team:3,np=400
