Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,in=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,M=50000000
Variable Write,context=Main#main:1,n=3
Variable Write,context=Main#main:1,m=3
Variable Write,context=Main#main:1,K=1
Variable Write,context=Main#main:1,minmax=0.0
New Object,object=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[][]:1,0=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[][]:1,1=int[]:2
New Object,object=int[]:3
Field Write,context=int[]:3,0=0
Field Write,context=int[]:3,1=0
Field Write,context=int[]:3,2=0
Field Write,context=int[]:3,3=0
Field Write,context=int[][]:1,2=int[]:3
New Object,object=int[]:4
Field Write,context=int[]:4,0=0
Field Write,context=int[]:4,1=0
Field Write,context=int[]:4,2=0
Field Write,context=int[]:4,3=0
Field Write,context=int[][]:1,3=int[]:4
Variable Write,context=Main#main:1,cost=int[][]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,cost=int[][]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,cost=int[][]:1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,cost=int[][]:1
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,cost=int[][]:1
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=9>
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=null
