Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
Variable Write,context=Main#main:1,cal=java.util.GregorianCalendar (id=52)
Variable Write,context=Main#main:1,y=2004
Variable Write,context=Main#main:1,line=1 1
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=1
Field Write,context=java.lang.String[]:2,1=1
Variable Write,context=Main#main:1,lineList=java.lang.String[]:2
Variable Write,context=Main#main:1,m=1
Variable Write,context=Main#main:1,d=1
Method Call,caller=Main#main:1,target=Main#getDay:1
Variable Write,context=Main#getDay:1,m=1
Variable Write,context=Main#getDay:1,y=2004
Variable Write,context=Main#getDay:1,d=1
Variable Write,context=Main#getDay:1,cal=java.util.GregorianCalendar (id=57)
Variable Write,context=Main#getDay:1,result=Thursday
Method Exit,returner=Main#getDay:1,value=Thursday
Variable Delete,method=Main#main:1 <name=lineList,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=7>
Variable Write,context=Main#main:1,line=2 29
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=2
Field Write,context=java.lang.String[]:3,1=29
Variable Write,context=Main#main:1,lineList=java.lang.String[]:3
Variable Write,context=Main#main:1,m=2
Variable Write,context=Main#main:1,d=29
Method Call,caller=Main#main:1,target=Main#getDay:2
Variable Write,context=Main#getDay:2,m=2
Variable Write,context=Main#getDay:2,y=2004
Variable Write,context=Main#getDay:2,d=29
Variable Write,context=Main#getDay:2,cal=java.util.GregorianCalendar (id=63)
Variable Write,context=Main#getDay:2,result=Sunday
Method Exit,returner=Main#getDay:2,value=Sunday
Variable Delete,method=Main#main:1 <name=lineList,type=java.lang.String[] (id=59),value=java.lang.String[]:4,index=7>
Variable Write,context=Main#main:1,line=0 0
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=0
Field Write,context=java.lang.String[]:4,1=0
Variable Write,context=Main#main:1,lineList=java.lang.String[]:4
Variable Write,context=Main#main:1,m=0
Variable Write,context=Main#main:1,d=0
Method Exit,returner=Main#main:1,value=<void>
Thread End,
