Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=50)
Variable Write,context=Main#main:1,n=3
New Object,object=Main$C[]:1
Field Write,context=Main$C[]:1,0=null
Field Write,context=Main$C[]:1,1=null
Field Write,context=Main$C[]:1,2=null
Variable Write,context=Main#main:1,c=Main$C[]:1
New Object,object=Main$Point:1
Method Call,caller=Main#main:1,target=Main$Point:1#Main$Point:1
Variable Write,context=Main$Point:1#Main$Point:1,x_=6.0
Variable Write,context=Main$Point:1#Main$Point:1,y_=6.0
Field Write,context=Main$Point:1,x=6.0
Field Write,context=Main$Point:1,y=6.0
Method Exit,returner=Main$Point:1#Main$Point:1,value=<void>
New Object,object=Main$C:1
Method Call,caller=Main#main:1,target=Main$C:1#Main$C:1
Variable Write,context=Main$C:1#Main$C:1,center=Main$Point:1
Variable Write,context=Main$C:1#Main$C:1,r=3.0
Field Write,context=Main$C:1,center=Main$Point:1
Field Write,context=Main$C:1,r=3.0
Method Exit,returner=Main$C:1#Main$C:1,value=<void>
New Object,object=Main$Point:2
Method Call,caller=Main#main:1,target=Main$Point:2#Main$Point:2
Variable Write,context=Main$Point:2#Main$Point:2,x_=19.0
Variable Write,context=Main$Point:2#Main$Point:2,y_=7.0
Field Write,context=Main$Point:2,x=19.0
Field Write,context=Main$Point:2,y=7.0
Method Exit,returner=Main$Point:2#Main$Point:2,value=<void>
New Object,object=Main$C:2
Method Call,caller=Main#main:1,target=Main$C:2#Main$C:2
Variable Write,context=Main$C:2#Main$C:2,center=Main$Point:2
Variable Write,context=Main$C:2#Main$C:2,r=4.0
Field Write,context=Main$C:2,center=Main$Point:2
Field Write,context=Main$C:2,r=4.0
Method Exit,returner=Main$C:2#Main$C:2,value=<void>
New Object,object=Main$Point:3
Method Call,caller=Main#main:1,target=Main$Point:3#Main$Point:3
Variable Write,context=Main$Point:3#Main$Point:3,x_=21.0
