Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=365)
New Object,object=int[][][]:1
Field Write,context=int[][][]:1,0=int[][366] (id=369)
Field Write,context=int[][][]:1,1=int[][366] (id=370)
Variable Write,context=Main:1#run:1,dp=int[][][]:1
Variable Write,context=Main:1#run:1,n=4
New Object,object=Main$R[]:1
Field Write,context=Main$R[]:1,0=null
Field Write,context=Main$R[]:1,1=null
Field Write,context=Main$R[]:1,2=null
Field Write,context=Main$R[]:1,3=null
Variable Write,context=Main:1#run:1,r=Main$R[]:1
New Object,object=Main$R:1
Method Call,caller=Main:1#run:1,target=Main$R:1#Main$R:1
Variable Write,context=Main$R:1#Main$R:1,c=10
Variable Write,context=Main$R:1#Main$R:1,s=1
Variable Write,context=Main$R:1#Main$R:1,t=2
Field Write,context=Main$R:1,s=1
Field Write,context=Main$R:1,t=2
Field Write,context=Main$R:1,c=10
Method Exit,returner=Main$R:1#Main$R:1,value=<void>
New Object,object=Main$R:2
Method Call,caller=Main:1#run:1,target=Main$R:2#Main$R:2
Variable Write,context=Main$R:2#Main$R:2,c=10
Variable Write,context=Main$R:2#Main$R:2,s=2
Variable Write,context=Main$R:2#Main$R:2,t=3
Field Write,context=Main$R:2,s=2
Field Write,context=Main$R:2,t=3
Field Write,context=Main$R:2,c=10
Method Exit,returner=Main$R:2#Main$R:2,value=<void>
New Object,object=Main$R:3
Method Call,caller=Main:1#run:1,target=Main$R:3#Main$R:3
Variable Write,context=Main$R:3#Main$R:3,c=10
Variable Write,context=Main$R:3#Main$R:3,s=3
Variable Write,context=Main$R:3#Main$R:3,t=3
Field Write,context=Main$R:3,s=3
Field Write,context=Main$R:3,t=3
Field Write,context=Main$R:3,c=10
