Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=4
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=null
Field Write,context=java.lang.String[]:2,1=null
Field Write,context=java.lang.String[]:2,2=null
Field Write,context=java.lang.String[]:2,3=null
Variable Write,context=Main#main:1,name=java.lang.String[]:2
New Object,object=int[][]:1
Field Write,context=int[][]:1,0=int[30] (id=367)
Field Write,context=int[][]:1,1=int[30] (id=368)
Field Write,context=int[][]:1,2=int[30] (id=369)
Field Write,context=int[][]:1,3=int[30] (id=370)
Variable Write,context=Main#main:1,d=int[][]:1
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Variable Write,context=Main#main:1,score=int[]:1
Variable Write,context=Main#main:1,i=0
Field Write,context=java.lang.String[]:2,0=akzakr
Variable Write,context=Main#main:1,name=java.lang.String[]:2
Variable Write,context=Main#main:1,k=2
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,i=1
Field Write,context=java.lang.String[]:2,1=fnmyi
Variable Write,context=Main#main:1,name=java.lang.String[]:2
Variable Delete,method=Main#main:1 <name=k,type=int (id=7),value=5,index=7>
Variable Write,context=Main#main:1,k=5
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=4,index=8>
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,j=1
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,j=2
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,j=3
Variable Write,context=Main#main:1,d=int[][]:1
Variable Write,context=Main#main:1,j=4
