Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
New Object,object=int[][]:1
Field Write,context=int[][]:1,0=int[4001] (id=51)
Field Write,context=int[][]:1,1=int[4001] (id=52)
Field Write,context=int[][]:1,2=int[4001] (id=53)
Field Write,context=int[][]:1,3=int[4001] (id=54)
Field Write,context=int[][]:1,4=int[4001] (id=55)
Variable Write,context=Main#main:1,memo=int[][]:1
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,memo=int[][]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,i=4
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Write,context=Main#main:1,n=2
Method Call,caller=Main#main:1,target=Main#dfs:1
Variable Write,context=Main#dfs:1,memo=int[][]:1
Variable Write,context=Main#dfs:1,rest=4
Variable Write,context=Main#dfs:1,remain=2
Variable Write,context=Main#dfs:1,ret=0
Variable Write,context=Main#dfs:1,limit=2
Variable Write,context=Main#dfs:1,cur=0
Method Call,caller=Main#dfs:1,target=Main#dfs:2
Variable Write,context=Main#dfs:2,memo=int[][]:1
Variable Write,context=Main#dfs:2,rest=3
Variable Write,context=Main#dfs:2,remain=2
Variable Write,context=Main#dfs:2,ret=0
Variable Write,context=Main#dfs:2,limit=2
Variable Write,context=Main#dfs:2,cur=0
Method Call,caller=Main#dfs:2,target=Main#dfs:3
Variable Write,context=Main#dfs:3,memo=int[][]:1
Variable Write,context=Main#dfs:3,rest=2
Variable Write,context=Main#dfs:3,remain=2
Variable Write,context=Main#dfs:3,ret=0
Variable Write,context=Main#dfs:3,limit=2
Variable Write,context=Main#dfs:3,cur=0
Method Call,caller=Main#dfs:3,target=Main#dfs:4
Variable Write,context=Main#dfs:4,memo=int[][]:1
Variable Write,context=Main#dfs:4,rest=1
