Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.io.BufferedReader (id=342)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=2
Field Write,context=java.lang.String[]:2,1=2
Variable Write,context=Main#main:1,st=java.lang.String[]:2
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,m=2
Variable Write,context=Main#main:1,sumA=0
Variable Write,context=Main#main:1,sumB=0
Variable Write,context=Main#main:1,min=300
Variable Write,context=Main#main:1,first=0
Variable Write,context=Main#main:1,last=0
Variable Write,context=Main#main:1,flag=0
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Variable Write,context=Main#main:1,a=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Variable Write,context=Main#main:1,b=int[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,sumA=1
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=5
Variable Write,context=Main#main:1,a=int[]:1
Variable Write,context=Main#main:1,sumA=6
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=13>
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:2,0=3
Variable Write,context=Main#main:1,b=int[]:2
Variable Write,context=Main#main:1,sumB=3
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:2,1=7
Variable Write,context=Main#main:1,b=int[]:2
Variable Write,context=Main#main:1,sumB=10
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=14>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,j=0
Variable Write,context=Main#main:1,first=1
Variable Write,context=Main#main:1,last=3
Variable Write,context=Main#main:1,min=4
Variable Write,context=Main#main:1,flag=1
Variable Write,context=Main#main:1,j=1
