Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scanner=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,n=2
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=1
Field Write,context=int[]:1,2=2
Field Write,context=int[]:1,3=3
Field Write,context=int[]:1,4=4
Field Write,context=int[]:1,5=5
Field Write,context=int[]:1,6=6
Field Write,context=int[]:1,7=7
Field Write,context=int[]:1,8=8
Field Write,context=int[]:1,9=9
Field Write,context=int[]:1,10=5
Field Write,context=int[]:1,11=4
Field Write,context=int[]:1,12=3
Field Write,context=int[]:1,13=2
Field Write,context=int[]:1,14=1
Field Write,context=int[]:1,15=0
Variable Write,context=Main#main:1,x=int[]:1
Variable Write,context=Main#main:1,n=1
Variable Write,context=Main#main:1,a=2
Variable Write,context=Main#main:1,b=4
Variable Write,context=Main#main:1,a=3
Variable Write,context=Main#main:1,a=4
Variable Write,context=Main#main:1,n=0
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#main:1,a=4
Variable Write,context=Main#main:1,b=2
Variable Write,context=Main#main:1,a=11
Variable Write,context=Main#main:1,a=12
Variable Write,context=Main#main:1,a=13
Variable Write,context=Main#main:1,n=-1
Variable Delete,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=4>
Variable Delete,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=5>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
