Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,kbd=java.util.Scanner (id=44)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,kbd
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,q=15
Method Call,caller=Main#main:1,target=Main#solve:1
Variable Write,context=Main#solve:1,q=15
Variable Write,context=Main#solve:1,ans=1.0
Variable Write,context=Main#solve:1,i=1
Method Call,caller=Main#solve:1,target=Main#calc:1
Variable Write,context=Main#calc:1,q=15
Variable Write,context=Main#calc:1,i=1
Variable Write,context=Main#calc:1,x=1.0
Variable Write,context=Main#calc:1,result=7.0
Method Exit,returner=Main#calc:1,value=7.0
Variable Write,context=Main#solve:1,ans=7.0
Variable Write,context=Main#solve:1,i=2
Method Call,caller=Main#solve:1,target=Main#calc:2
Variable Write,context=Main#calc:2,q=15
Variable Write,context=Main#calc:2,i=2
Variable Write,context=Main#calc:2,x=7.0
Variable Write,context=Main#calc:2,result=4.7687074829931975
Method Exit,returner=Main#calc:2,value=4.7687074829931975
Variable Write,context=Main#solve:1,ans=4.7687074829931975
Variable Write,context=Main#solve:1,i=3
Method Call,caller=Main#solve:1,target=Main#calc:3
Variable Write,context=Main#calc:3,q=15
Variable Write,context=Main#calc:3,i=3
Variable Write,context=Main#calc:3,x=4.7687074829931975
Variable Write,context=Main#calc:3,result=3.3990096694286205
Method Exit,returner=Main#calc:3,value=3.3990096694286205
Variable Write,context=Main#solve:1,ans=3.3990096694286205
Variable Write,context=Main#solve:1,i=4
Method Call,caller=Main#solve:1,target=Main#calc:4
Variable Write,context=Main#calc:4,q=15
Variable Write,context=Main#calc:4,i=4
Variable Write,context=Main#calc:4,x=3.3990096694286205
Variable Write,context=Main#calc:4,result=2.69878447483891
Method Exit,returner=Main#calc:4,value=2.69878447483891
Variable Write,context=Main#solve:1,ans=2.69878447483891
Variable Write,context=Main#solve:1,i=5
Method Call,caller=Main#solve:1,target=Main#calc:5
Variable Write,context=Main#calc:5,q=15
Variable Write,context=Main#calc:5,i=5
Variable Write,context=Main#calc:5,x=2.69878447483891
Variable Write,context=Main#calc:5,result=2.4856786741715284
Method Exit,returner=Main#calc:5,value=2.4856786741715284
Variable Write,context=Main#solve:1,ans=2.4856786741715284
Variable Write,context=Main#solve:1,i=6
Method Call,caller=Main#solve:1,target=Main#calc:6
Variable Write,context=Main#calc:6,q=15
Variable Write,context=Main#calc:6,i=6
Variable Write,context=Main#calc:6,x=2.4856786741715284
Variable Write,context=Main#calc:6,result=2.4663641290863176
Method Exit,returner=Main#calc:6,value=2.4663641290863176
Variable Write,context=Main#solve:1,ans=2.4663641290863176
