Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,kbd=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,kbd
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=5
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,kbd
Field Write,context=int[]:1,0=1
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,kbd
Field Write,context=int[]:1,1=2
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,kbd
Field Write,context=int[]:1,2=3
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=3
Field Read,context=Main,kbd
Field Write,context=int[]:1,3=5
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=4
Field Read,context=Main,kbd
Field Write,context=int[]:1,4=6
Variable Write,context=Main#main:1,p=int[]:1
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,s=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,s=3
Variable Write,context=Main#main:1,i=4
Variable Write,context=Main#main:1,i=5
Variable Write,context=Main#main:1,s=5
Field Read,context=Main,kbd
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#main:1 <name=p,type=int[] (id=77),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=s,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=3
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Variable Write,context=Main#main:1,p=int[]:2
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,kbd
Field Write,context=int[]:2,0=7
Variable Write,context=Main#main:1,p=int[]:2
Variable Write,context=Main#main:1,i=1
Field Read,context=Main,kbd
Field Write,context=int[]:2,1=8
Variable Write,context=Main#main:1,p=int[]:2
Variable Write,context=Main#main:1,i=2
Field Read,context=Main,kbd
Field Write,context=int[]:2,2=9
Variable Write,context=Main#main:1,p=int[]:2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,s=0
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,s=3
Field Read,context=Main,kbd
Variable Delete,method=Main#main:1 <name=n,type=int (id=7),value=0,index=1>
Variable Delete,method=Main#main:1 <name=p,type=int[] (id=77),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=3>
Variable Delete,method=Main#main:1 <name=s,type=int (id=7),value=<?>,index=4>
Field Read,context=Main,kbd
Variable Write,context=Main#main:1,n=0
Field Read,context=Main,kbd
