Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=49)
Variable Write,context=Main:1#run:1,no=0
Field Write,context=Main:1,c=50
Field Read,context=Main:1,c
Field Write,context=Main:1,n=5
Field Read,context=Main:1,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=int[]:1,4=0
Field Write,context=Main:1,w=int[]:1
Field Read,context=Main:1,n
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=int[]:2,4=0
Field Write,context=Main:1,p=int[]:2
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=0
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=60
Field Write,context=java.lang.String[]:2,1=10
Variable Write,context=Main:1#run:1,s=java.lang.String[]:2
Field Read,context=Main:1,p
Field Read,context=Main:1,w
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=s,type=java.lang.String[] (id=59),value=<?>,index=3>
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=100
Field Write,context=java.lang.String[]:3,1=20
Variable Write,context=Main:1#run:1,s=java.lang.String[]:3
Field Read,context=Main:1,p
Field Read,context=Main:1,w
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=s,type=java.lang.String[] (id=59),value=<?>,index=3>
New Object,object=java.lang.String[]:4
Field Write,context=java.lang.String[]:4,0=120
Field Write,context=java.lang.String[]:4,1=30
