Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,n=0
Variable Write,context=Main#main:1,sum=1
Variable Write,context=Main#main:1,h=java.util.ArrayList (id=342)
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=364)
Variable Write,context=Main#main:1,n=2
Variable Write,context=Main#main:1,sum=11
Method Exit,returner=Main#main:1,value=<void>
Thread End,
