Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=363)
Variable Write,context=Main#main:1,n=5
Variable Write,context=Main#main:1,s=11
Method Call,caller=Main#main:1,target=Main#run:1
Variable Write,context=Main#run:1,s=11
Variable Write,context=Main#run:1,n=5
Variable Write,context=Main#run:1,ss=java.lang.StringBuilder (id=365)
Variable Write,context=Main#run:1,i=0
Variable Write,context=Main#run:1,repeat=1
Variable Write,context=Main#run:1,j=1
Variable Write,context=Main#run:1,repeat=2
Variable Write,context=Main#run:1,i=1
Variable Delete,method=Main#run:1 <name=j,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#run:1 <name=repeat,type=int (id=7),value=<?>,index=4>
Method Call,caller=Main#run:1,target=Main#run:2
Variable Write,context=Main#run:2,s=21
Variable Write,context=Main#run:2,n=4
Variable Write,context=Main#run:2,ss=java.lang.StringBuilder (id=367)
Variable Write,context=Main#run:2,i=0
Variable Write,context=Main#run:2,repeat=1
Variable Write,context=Main#run:2,j=1
Variable Delete,method=Main#run:2 <name=j,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#run:2,i=1
Variable Delete,method=Main#run:2 <name=repeat,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#run:2,repeat=1
Variable Delete,method=Main#run:2 <name=repeat,type=int (id=7),value=<?>,index=4>
Method Call,caller=Main#run:2,target=Main#run:3
Variable Write,context=Main#run:3,s=1211
Variable Write,context=Main#run:3,n=3
Variable Write,context=Main#run:3,ss=java.lang.StringBuilder (id=369)
Variable Write,context=Main#run:3,i=0
Variable Write,context=Main#run:3,repeat=1
Variable Write,context=Main#run:3,j=1
Variable Delete,method=Main#run:3 <name=j,type=int (id=7),value=<?>,index=5>
Variable Write,context=Main#run:3,i=1
Variable Delete,method=Main#run:3 <name=repeat,type=int (id=7),value=<?>,index=4>
Variable Write,context=Main#run:3,repeat=1
Variable Write,context=Main#run:3,j=2
