Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
New Object,object=Main:1
Method Call,caller=Main#main:1,target=Main:1#Main:1
Method Exit,returner=Main:1#Main:1,value=<void>
Method Call,caller=Main#main:1,target=Main:1#run:1
Variable Write,context=Main:1#run:1,sc=java.util.Scanner (id=364)
Field Write,context=Main:1,n=4
Field Write,context=Main:1,u=4
Field Read,context=Main:1,n
Field Read,context=Main:1,u
Field Read,context=Main:1,n
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Field Write,context=Main:1,c=int[]:1
Field Read,context=Main:1,n
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Field Write,context=Main:1,r=int[]:2
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=0
Field Read,context=Main:1,c
Field Write,context=int[]:1,0=1
Variable Write,context=Main:1#run:1,x=0
Variable Write,context=Main:1#run:1,k=0
Variable Write,context=Main:1#run:1,x=0
Field Read,context=Main:1,r
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=1
Variable Delete,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
Field Read,context=Main:1,c
Field Write,context=int[]:1,1=3
Variable Write,context=Main:1#run:1,x=0
Variable Write,context=Main:1#run:1,k=2
Variable Write,context=Main:1#run:1,x=5
Field Read,context=Main:1,r
Field Write,context=int[]:2,1=5
Field Read,context=Main:1,n
Variable Write,context=Main:1#run:1,i=2
Variable Delete,method=Main:1#run:1 <name=x,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main:1#run:1 <name=k,type=int (id=7),value=<?>,index=3>
Field Read,context=Main:1,c
Field Write,context=int[]:1,2=2
