Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,nRec=24
Variable Write,context=Main#main:1,scan=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,rec=TrackRecord[24] (id=49)
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,id=18
Variable Write,context=Main#main:1,tm=25.46
New Object,object=TrackRecord:1
Method Call,caller=Main#main:1,target=TrackRecord:1#TrackRecord:1
Variable Write,context=TrackRecord:1#TrackRecord:1,id=18
Variable Write,context=TrackRecord:1#TrackRecord:1,tm=25.46
Field Write,context=TrackRecord:1,id=18
Field Write,context=TrackRecord:1,tm=25.46
Method Exit,returner=TrackRecord:1#TrackRecord:1,value=<void>
Variable Write,context=Main#main:1,rec=TrackRecord[24] (id=49)
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
Variable Write,context=Main#main:1,id=16
Variable Write,context=Main#main:1,tm=26.23
New Object,object=TrackRecord:2
Method Call,caller=Main#main:1,target=TrackRecord:2#TrackRecord:2
Variable Write,context=TrackRecord:2#TrackRecord:2,id=16
Variable Write,context=TrackRecord:2#TrackRecord:2,tm=26.23
Field Write,context=TrackRecord:2,id=16
Field Write,context=TrackRecord:2,tm=26.23
Method Exit,returner=TrackRecord:2#TrackRecord:2,value=<void>
Variable Write,context=Main#main:1,rec=TrackRecord[24] (id=49)
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
Variable Delete,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
Variable Write,context=Main#main:1,id=3
Variable Write,context=Main#main:1,tm=23.0
New Object,object=TrackRecord:3
Method Call,caller=Main#main:1,target=TrackRecord:3#TrackRecord:3
Variable Write,context=TrackRecord:3#TrackRecord:3,id=3
