Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,br=java.io.BufferedReader (id=24)
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=14
Field Write,context=java.lang.String[]:2,1=20
Variable Write,context=Main#main:1,hw=java.lang.String[]:2
Variable Write,context=Main#main:1,h=14
Variable Write,context=Main#main:1,w=20
New Object,object=java.lang.String[]:3
Field Write,context=java.lang.String[]:3,0=null
Field Write,context=java.lang.String[]:3,1=null
Field Write,context=java.lang.String[]:3,2=null
Field Write,context=java.lang.String[]:3,3=null
Field Write,context=java.lang.String[]:3,4=null
Field Write,context=java.lang.String[]:3,5=null
Field Write,context=java.lang.String[]:3,6=null
Field Write,context=java.lang.String[]:3,7=null
Field Write,context=java.lang.String[]:3,8=null
Field Write,context=java.lang.String[]:3,9=null
Field Write,context=java.lang.String[]:3,10=null
Field Write,context=java.lang.String[]:3,11=null
Field Write,context=java.lang.String[]:3,12=null
Field Write,context=java.lang.String[]:3,13=null
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=0
Field Write,context=java.lang.String[]:3,0=####################
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=1
Field Write,context=java.lang.String[]:3,1=###.............####
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=2
Field Write,context=java.lang.String[]:3,2=####..........######
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=3
Field Write,context=java.lang.String[]:3,3=#######.....########
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=4
Field Write,context=java.lang.String[]:3,4=########.....#######
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
Variable Write,context=Main#main:1,j=5
Field Write,context=java.lang.String[]:3,5=###..###......######
Variable Write,context=Main#main:1,strs=java.lang.String[]:3
