Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,tmpsu=4
New Object,object=int[]:1
Field Write,context=int[]:1,0=0
Field Write,context=int[]:1,1=0
Field Write,context=int[]:1,2=0
Field Write,context=int[]:1,3=0
Variable Write,context=Main#main:1,iki_tra=int[]:1
New Object,object=int[]:2
Field Write,context=int[]:2,0=0
Field Write,context=int[]:2,1=0
Field Write,context=int[]:2,2=0
Field Write,context=int[]:2,3=0
Variable Write,context=Main#main:1,kae_tra=int[]:2
Variable Write,context=Main#main:1,iki_toutatuka=0
Variable Write,context=Main#main:1,kae_toutatuka=0
Variable Write,context=Main#main:1,i=0
Field Write,context=int[]:1,0=20
Variable Write,context=Main#main:1,iki_tra=int[]:1
Field Write,context=int[]:2,3=20
Variable Write,context=Main#main:1,kae_tra=int[]:2
Variable Write,context=Main#main:1,i=1
Field Write,context=int[]:1,1=5
Variable Write,context=Main#main:1,iki_tra=int[]:1
Field Write,context=int[]:2,2=5
Variable Write,context=Main#main:1,kae_tra=int[]:2
Variable Write,context=Main#main:1,i=2
Field Write,context=int[]:1,2=10
Variable Write,context=Main#main:1,iki_tra=int[]:1
Field Write,context=int[]:2,1=10
Variable Write,context=Main#main:1,kae_tra=int[]:2
Variable Write,context=Main#main:1,i=3
Field Write,context=int[]:1,3=1
Variable Write,context=Main#main:1,iki_tra=int[]:1
Field Write,context=int[]:2,0=1
Variable Write,context=Main#main:1,kae_tra=int[]:2
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,tmp=20
Variable Write,context=Main#main:1,iki_toutatuka=20
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,tmp=15
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,tmp=30
Variable Write,context=Main#main:1,iki_toutatuka=30
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=9>
Variable Write,context=Main#main:1,tmp=31
Variable Write,context=Main#main:1,iki_toutatuka=31
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=9>
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,tmp=1
Variable Write,context=Main#main:1,kae_toutatuka=1
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=tmp,type=int (id=7),value=<?>,index=11>
Exception Throw,exception=null,thrower=Main#main:1,framePopped=true
Thread End,
