Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#<clinit>:1
Field Write,context=Main,sc=java.util.Scanner (id=362)
Method Exit,returner=Main#<clinit>:1,value=<void>
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Field Read,context=Main,sc
Field Read,context=Main,sc
Field Write,context=Main,S=3
Field Read,context=Main,sc
Field Write,context=Main,D=3
Field Read,context=Main,sc
Field Write,context=Main,M=100
Field Read,context=Main,S
New Object,object=int[][]:1
Field Write,context=int[][]:1,0=null
Field Write,context=int[][]:1,1=null
Field Write,context=int[][]:1,2=null
Field Write,context=Main,W=int[][]:1
Field Read,context=Main,S
New Object,object=int[][]:2
Field Write,context=int[][]:2,0=null
Field Write,context=int[][]:2,1=null
Field Write,context=int[][]:2,2=null
Field Write,context=Main,P=int[][]:2
Field Read,context=Main,S
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,sc
Variable Write,context=Main#main:1,K=2
Field Read,context=Main,W
Field Read,context=Main,P
Variable Write,context=Main#main:1,j=0
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Field Read,context=Main,S
Variable Write,context=Main#main:1,i=1
Variable Delete,method=Main#main:1 <name=K,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,sc
Variable Write,context=Main#main:1,K=2
Field Read,context=Main,W
Field Read,context=Main,P
Variable Write,context=Main#main:1,j=0
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Field Read,context=Main,S
Variable Write,context=Main#main:1,i=2
Variable Delete,method=Main#main:1 <name=K,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,sc
Variable Write,context=Main#main:1,K=2
Field Read,context=Main,W
Field Read,context=Main,P
Variable Write,context=Main#main:1,j=0
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Variable Write,context=Main#main:1,j=1
Field Read,context=Main,W
Field Read,context=Main,sc
Field Read,context=Main,P
Field Read,context=Main,sc
Field Read,context=Main,S
Variable Delete,method=Main#main:1 <name=K,type=int (id=7),value=<?>,index=2>
Variable Delete,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=3>
Field Read,context=Main,M
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=1>
Variable Write,context=Main#main:1,dp=int[101] (id=367)
Field Read,context=Main,M
Variable Write,context=Main#main:1,dp=int[101] (id=367)
Field Read,context=Main,D
Variable Write,context=Main#main:1,i=0
Field Read,context=Main,sc
Variable Write,context=Main#main:1,F=0
Field Read,context=Main,P
Variable Write,context=Main#main:1,j=0
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=0
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=1
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=2
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=3
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=4
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=5
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=6
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=7
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=8
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=9
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=10
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=11
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=12
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=13
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=14
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=15
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=16
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=17
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=18
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=19
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=20
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=21
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=22
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=23
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=24
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=25
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=26
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=27
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=28
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=29
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=30
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=31
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=32
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=33
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=34
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=35
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=36
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=37
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=38
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=39
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=40
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=41
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=42
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=43
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=44
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=45
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=46
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=47
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=48
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=49
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=50
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=51
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=52
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=53
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=54
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=55
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=56
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=57
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=58
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=59
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=60
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=61
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=62
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=63
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=64
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=65
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=66
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=67
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=68
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=69
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=70
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=71
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=72
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=73
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=74
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=75
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=76
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=77
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=78
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=79
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=80
Field Read,context=Main,P
Field Read,context=Main,P
Field Read,context=Main,W
Variable Write,context=Main#main:1,dp=int[101] (id=367)
Field Read,context=Main,M
Field Read,context=Main,P
Field Read,context=Main,P
Variable Write,context=Main#main:1,j=1
Variable Delete,method=Main#main:1 <name=k,type=int (id=7),value=<?>,index=8>
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=0
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=1
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=2
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=3
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=4
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=5
Field Read,context=Main,P
Field Read,context=Main,M
Field Read,context=Main,P
Variable Write,context=Main#main:1,k=6
Field Read,context=Main,P
