Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,a=3
Variable Write,context=Main#main:1,b=6
Variable Write,context=Main#main:1,c=9
Variable Write,context=Main#main:1,d=7
Variable Write,context=Main#main:1,e=5
Variable Write,context=Main#main:1,list=java.util.ArrayList (id=48)
Variable Write,context=Main#main:1,i=0
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,i=2
Variable Write,context=Main#main:1,i=3
Variable Delete,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=8>
Method Exit,returner=Main#main:1,value=<void>
Thread End,
