Thread Start,main (1)
Method Call,caller=SYSTEM,target=Main#main:1
New Object,object=java.lang.String[]:1
Variable Write,context=Main#main:1,args=java.lang.String[]:1
Variable Write,context=Main#main:1,sc=java.util.Scanner (id=47)
Variable Write,context=Main#main:1,str=
New Object,object=double[]:1
Field Write,context=double[]:1,0=0.0
Field Write,context=double[]:1,1=0.0
Field Write,context=double[]:1,2=0.0
Field Write,context=double[]:1,3=0.0
Field Write,context=double[]:1,4=0.0
Field Write,context=double[]:1,5=0.0
Variable Write,context=Main#main:1,moji=double[]:1
New Object,object=double[]:2
Field Write,context=double[]:2,0=0.0
Field Write,context=double[]:2,1=0.0
Variable Write,context=Main#main:1,kotae=double[]:2
Variable Write,context=Main#main:1,str=1.0,0.0,-1.0,0.0,1.0,1.0
New Object,object=java.lang.String[]:2
Field Write,context=java.lang.String[]:2,0=1.0
Field Write,context=java.lang.String[]:2,1=0.0
Field Write,context=java.lang.String[]:2,2=-1.0
Field Write,context=java.lang.String[]:2,3=0.0
Field Write,context=java.lang.String[]:2,4=1.0
Field Write,context=java.lang.String[]:2,5=1.0
Variable Write,context=Main#main:1,dset=java.lang.String[]:2
Variable Write,context=Main#main:1,i=0
Field Write,context=double[]:1,0=1.0
Variable Write,context=Main#main:1,moji=double[]:1
Variable Write,context=Main#main:1,i=1
Variable Write,context=Main#main:1,moji=double[]:1
Variable Write,context=Main#main:1,i=2
Field Write,context=double[]:1,2=-1.0
Variable Write,context=Main#main:1,moji=double[]:1
Variable Write,context=Main#main:1,i=3
Variable Write,context=Main#main:1,moji=double[]:1
Variable Write,context=Main#main:1,i=4
Field Write,context=double[]:1,4=1.0
Variable Write,context=Main#main:1,moji=double[]:1
Variable Write,context=Main#main:1,i=5
Field Write,context=double[]:1,5=1.0
Variable Write,context=Main#main:1,moji=double[]:1
Method Call,caller=Main#main:1,target=Main#kotae:1
Variable Write,context=Main#kotae:1,a=double[]:1
New Object,object=double[]:3
Field Write,context=double[]:3,0=0.0
Field Write,context=double[]:3,1=0.0
