TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,W=4
VW,context=Main#main:1,H=3
VW,context=Main#main:1,N=3
VW,context=Main#main:1,j=0
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
VW,context=Main#main:1,x=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,c=0
VW,context=Main#main:1,i=0
FW,context=int[]:1,0=1
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,0=1
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=3
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,1=3
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=4
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,2=1
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,i=3
FW,context=int[]:1,0=2
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,0=2
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,c=1
FW,context=int[]:1,0=3
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,0=3
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,c=2
VW,context=Main#main:1,j=1
FW,context=int[]:1,1=4
VW,context=Main#main:1,x=int[]:1
FW,context=int[]:2,1=2
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,c=4
FW,context=int[]:2,1=1
VW,context=Main#main:1,y=int[]:2
VW,context=Main#main:1,c=5
VW,context=Main#main:1,j=2
ME,returner=Main#main:1,value=<void>
TE,
