TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,stdin=java.util.Scanner (id=44)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,i=9
VW,context=Main#main:1,i=8
FR,context=Main,stdin
VW,context=Main#main:1,s=1a
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=132
VW,context=Main#main:1,b=243
VW,context=Main#main:1,i=7
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=1c
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=324
VW,context=Main#main:1,b=183
VW,context=Main#main:1,i=6
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=1f
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=93
VW,context=Main#main:1,b=199
VW,context=Main#main:1,i=5
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=2b
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=372
VW,context=Main#main:1,b=163
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=2c
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=229
VW,context=Main#main:1,b=293
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=2e
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=391
VW,context=Main#main:1,b=206
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=3a
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=118
VW,context=Main#main:1,b=168
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=3b
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=263
VW,context=Main#main:1,b=293
VW,context=Main#main:1,i=0
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
FR,context=Main,stdin
VW,context=Main#main:1,s=3d
FR,context=Main,stdin
FR,context=Main,stdin
VW,context=Main#main:1,a=281
VW,context=Main#main:1,b=102
VW,context=Main#main:1,i=-1
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=2>
VD,method=Main#main:1 <name=a,type=int (id=7),value=<?>,index=3>
VD,method=Main#main:1 <name=b,type=int (id=7),value=<?>,index=4>
ME,returner=Main#main:1,value=<void>
TE,
