TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=long[]:1
FW,context=long[]:1,0=0
FW,context=long[]:1,1=0
FW,context=long[]:1,2=0
FW,context=long[]:1,3=0
FW,context=long[]:1,4=0
FW,context=long[]:1,5=0
FW,context=long[]:1,6=0
FW,context=long[]:1,7=0
FW,context=long[]:1,8=0
FW,context=long[]:1,9=0
FW,context=Main:1,p3=long[]:1
FW,context=Main:1,c=long[][1000] (id=344)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,p3
FW,context=long[]:1,0=1
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=1
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,1=3
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=2
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,2=9
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=3
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,3=27
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=4
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,4=81
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=5
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,5=243
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=6
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,6=729
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=7
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,7=2187
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=8
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,8=6561
FR,context=Main:1,p3
VW,context=Main:1#run:1,i=9
FR,context=Main:1,p3
FR,context=Main:1,p3
FW,context=long[]:1,9=19683
FR,context=Main:1,p3
FR,context=Main:1,c
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=0>
FR,context=Main:1,c
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,j=0
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=1
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=2
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=3
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=4
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=5
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=6
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=7
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=8
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=9
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=2>
VW,context=Main:1#run:1,j=0
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=1
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=2
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=3
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=4
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=5
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=6
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=7
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=8
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=9
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=2>
VW,context=Main:1#run:1,j=0
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=1
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=2
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=3
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=4
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=5
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=6
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=7
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=8
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,j=9
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
FR,context=Main:1,c
VW,context=Main:1#run:1,i=4
