TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,EPS=1.0E-8
FW,context=Main:1,T=0.01
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=49)
FW,context=Main:1,N=3
FW,context=Main:1,D=4
FR,context=Main:1,N
FR,context=Main:1,D
FR,context=Main:1,N
NO,object=double[][][]:1
NO,object=double[][]:1
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=double[][]:1,0=double[]:1
NO,object=double[]:2
FW,context=double[]:2,0=0.0
FW,context=double[]:2,1=0.0
FW,context=double[][]:1,1=double[]:2
NO,object=double[]:3
FW,context=double[]:3,0=0.0
FW,context=double[]:3,1=0.0
FW,context=double[][]:1,2=double[]:3
FW,context=double[][][]:1,0=double[][]:1
NO,object=double[][]:2
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
FW,context=double[][]:2,0=double[]:4
NO,object=double[]:5
FW,context=double[]:5,0=0.0
FW,context=double[]:5,1=0.0
FW,context=double[][]:2,1=double[]:5
NO,object=double[]:6
FW,context=double[]:6,0=0.0
FW,context=double[]:6,1=0.0
FW,context=double[][]:2,2=double[]:6
FW,context=double[][][]:1,1=double[][]:2
NO,object=double[][]:3
NO,object=double[]:7
FW,context=double[]:7,0=0.0
FW,context=double[]:7,1=0.0
FW,context=double[][]:3,0=double[]:7
NO,object=double[]:8
FW,context=double[]:8,0=0.0
FW,context=double[]:8,1=0.0
FW,context=double[][]:3,1=double[]:8
NO,object=double[]:9
FW,context=double[]:9,0=0.0
FW,context=double[]:9,1=0.0
FW,context=double[][]:3,2=double[]:9
FW,context=double[][][]:1,2=double[][]:3
FW,context=Main:1,p=double[][][]:1
FR,context=Main:1,N
NO,object=double[][]:4
NO,object=double[]:10
FW,context=double[]:10,0=0.0
FW,context=double[]:10,1=0.0
FW,context=double[][]:4,0=double[]:10
NO,object=double[]:11
FW,context=double[]:11,0=0.0
FW,context=double[]:11,1=0.0
FW,context=double[][]:4,1=double[]:11
NO,object=double[]:12
FW,context=double[]:12,0=0.0
FW,context=double[]:12,1=0.0
FW,context=double[][]:4,2=double[]:12
FW,context=Main:1,d=double[][]:4
FR,context=Main:1,N
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=Main:1,top=int[]:1
FR,context=Main:1,N
NO,object=int[][]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[][]:1,0=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[][]:1,1=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[][]:1,2=int[]:4
FW,context=Main:1,bottom=int[][]:1
FR,context=Main:1,N
VW,context=Main:1#run:1,i=0
FR,context=Main:1,p
FR,context=Main:1,p
FR,context=Main:1,p
FR,context=Main:1,p
FR,context=Main:1,p
FR,context=Main:1,p
VW,context=Main:1#run:1,j=0
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:1
VW,context=Main:1#norm:1,b=double[]:2
VW,context=Main:1#norm:1,a=double[]:1
VW,context=Main:1#norm:1,result=2.0
ME,returner=Main:1#norm:1,value=2.0
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:2
VW,context=Main:1#norm:2,b=double[]:3
VW,context=Main:1#norm:2,a=double[]:1
VW,context=Main:1#norm:2,result=1.4142135623730951
ME,returner=Main:1#norm:2,value=1.4142135623730951
FR,context=Main:1,EPS
VW,context=Main:1#run:1,j=1
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:3
VW,context=Main:1#norm:3,b=double[]:3
VW,context=Main:1#norm:3,a=double[]:2
VW,context=Main:1#norm:3,result=1.4142135623730951
ME,returner=Main:1#norm:3,value=1.4142135623730951
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:4
VW,context=Main:1#norm:4,b=double[]:1
VW,context=Main:1#norm:4,a=double[]:2
VW,context=Main:1#norm:4,result=2.0
ME,returner=Main:1#norm:4,value=2.0
FR,context=Main:1,EPS
VW,context=Main:1#run:1,j=2
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:5
VW,context=Main:1#norm:5,b=double[]:1
VW,context=Main:1#norm:5,a=double[]:3
VW,context=Main:1#norm:5,result=1.4142135623730951
ME,returner=Main:1#norm:5,value=1.4142135623730951
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#norm:6
VW,context=Main:1#norm:6,b=double[]:2
VW,context=Main:1#norm:6,a=double[]:3
VW,context=Main:1#norm:6,result=1.4142135623730951
ME,returner=Main:1#norm:6,value=1.4142135623730951
FR,context=Main:1,EPS
FR,context=Main:1,top
FR,context=Main:1,bottom
FR,context=Main:1,bottom
FR,context=Main:1,p
FR,context=Main:1,p
MC,caller=Main:1#run:1,target=Main:1#mid:1
VW,context=Main:1#mid:1,b=double[]:2
VW,context=Main:1#mid:1,a=double[]:1
NO,object=double[]:13
FW,context=double[]:13,0=2.0
FW,context=double[]:13,1=0.0
VW,context=Main:1#mid:1,result=double[]:13
ME,returner=Main:1#mid:1,value=double[]:13
VW,context=Main:1#run:1,m=double[]:13
FR,context=Main:1,d
