TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,arg=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#aa:1
VW,context=Main:1#aa:1,sc=java.util.Scanner (id=48)
VW,context=Main:1#aa:1,A=3
VW,context=Main:1#aa:1,B=0
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
VW,context=Main:1#aa:1,D=int[]:1
VW,context=Main:1#aa:1,B=3
VW,context=Main:1#aa:1,D=int[]:1
VW,context=Main:1#aa:1,max=0
VW,context=Main:1#aa:1,i=3
VW,context=Main:1#aa:1,max=9
VW,context=Main:1#aa:1,B=6
VW,context=Main:1#aa:1,i=2
VW,context=Main:1#aa:1,max=12
VW,context=Main:1#aa:1,B=9
VW,context=Main:1#aa:1,i=1
VW,context=Main:1#aa:1,max=12
VW,context=Main:1#aa:1,B=9
VD,method=Main:1#aa:1 <name=i,type=int (id=7),value=<?>,index=7>
VD,method=Main:1#aa:1 <name=A,type=int (id=7),value=0,index=1>
VD,method=Main:1#aa:1 <name=B,type=long (id=8),value=<?>,index=2>
VD,method=Main:1#aa:1 <name=D,type=int[] (id=77),value=<?>,index=3>
VD,method=Main:1#aa:1 <name=max,type=long (id=8),value=<?>,index=6>
VW,context=Main:1#aa:1,A=4
VW,context=Main:1#aa:1,B=0
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
VW,context=Main:1#aa:1,D=int[]:2
VW,context=Main:1#aa:1,B=12
VW,context=Main:1#aa:1,D=int[]:2
VW,context=Main:1#aa:1,max=0
VW,context=Main:1#aa:1,i=4
VW,context=Main:1#aa:1,max=48
VW,context=Main:1#aa:1,B=13
VW,context=Main:1#aa:1,i=3
VW,context=Main:1#aa:1,max=48
VW,context=Main:1#aa:1,B=14
VW,context=Main:1#aa:1,i=2
VW,context=Main:1#aa:1,max=48
VW,context=Main:1#aa:1,B=15
VW,context=Main:1#aa:1,i=1
VW,context=Main:1#aa:1,max=48
VW,context=Main:1#aa:1,B=15
VD,method=Main:1#aa:1 <name=i,type=int (id=7),value=<?>,index=7>
VD,method=Main:1#aa:1 <name=A,type=int (id=7),value=0,index=1>
VD,method=Main:1#aa:1 <name=B,type=long (id=8),value=<?>,index=2>
VD,method=Main:1#aa:1 <name=D,type=int[] (id=77),value=<?>,index=3>
VD,method=Main:1#aa:1 <name=max,type=long (id=8),value=<?>,index=6>
VW,context=Main:1#aa:1,A=5
VW,context=Main:1#aa:1,B=0
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
VW,context=Main:1#aa:1,D=int[]:3
VW,context=Main:1#aa:1,B=15
VW,context=Main:1#aa:1,D=int[]:3
VW,context=Main:1#aa:1,max=0
VW,context=Main:1#aa:1,i=5
VW,context=Main:1#aa:1,max=75
VW,context=Main:1#aa:1,B=19
VW,context=Main:1#aa:1,i=4
VW,context=Main:1#aa:1,max=76
VW,context=Main:1#aa:1,B=22
VW,context=Main:1#aa:1,i=3
VW,context=Main:1#aa:1,max=76
VW,context=Main:1#aa:1,B=24
VW,context=Main:1#aa:1,i=2
VW,context=Main:1#aa:1,max=76
VW,context=Main:1#aa:1,B=25
VW,context=Main:1#aa:1,i=1
VW,context=Main:1#aa:1,max=76
VW,context=Main:1#aa:1,B=25
VD,method=Main:1#aa:1 <name=i,type=int (id=7),value=<?>,index=7>
VD,method=Main:1#aa:1 <name=A,type=int (id=7),value=0,index=1>
VD,method=Main:1#aa:1 <name=B,type=long (id=8),value=<?>,index=2>
VD,method=Main:1#aa:1 <name=D,type=int[] (id=77),value=<?>,index=3>
VD,method=Main:1#aa:1 <name=max,type=long (id=8),value=<?>,index=6>
VW,context=Main:1#aa:1,A=0
ME,returner=Main:1#aa:1,value=<void>
ME,returner=Main#main:1,value=<void>
TE,
