TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,stdin=java.util.Scanner (id=47)
VW,context=Main#main:1,T=2
VW,context=Main#main:1,t=0
NO,object=double[][]:1
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=double[][]:1,0=double[]:1
NO,object=double[]:2
FW,context=double[]:2,0=0.0
FW,context=double[]:2,1=0.0
FW,context=double[][]:1,1=double[]:2
NO,object=double[]:3
FW,context=double[]:3,0=0.0
FW,context=double[]:3,1=0.0
FW,context=double[][]:1,2=double[]:3
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
FW,context=double[][]:1,3=double[]:4
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,dx1=1.0
VW,context=Main#main:1,dy1=1.0
VW,context=Main#main:1,dx2=1.0
VW,context=Main#main:1,dy2=1.0
MC,caller=Main#main:1,target=Main#solve:1
VW,context=Main#solve:1,dx1=1.0
VW,context=Main#solve:1,dy1=1.0
VW,context=Main#solve:1,dx2=1.0
VW,context=Main#solve:1,dy2=1.0
VW,context=Main#solve:1,result=true
ME,returner=Main#solve:1,value=true
VW,context=Main#main:1,t=1
VD,method=Main#main:1 <name=co,type=double[][] (id=101),value=<?>,index=4>
VD,method=Main#main:1 <name=dx1,type=double (id=5),value=<?>,index=7>
VD,method=Main#main:1 <name=dy1,type=double (id=5),value=<?>,index=8>
VD,method=Main#main:1 <name=dx2,type=double (id=5),value=<?>,index=9>
VD,method=Main#main:1 <name=dy2,type=double (id=5),value=<?>,index=10>
NO,object=double[][]:2
NO,object=double[]:5
FW,context=double[]:5,0=0.0
FW,context=double[]:5,1=0.0
FW,context=double[][]:2,0=double[]:5
NO,object=double[]:6
FW,context=double[]:6,0=0.0
FW,context=double[]:6,1=0.0
FW,context=double[][]:2,1=double[]:6
NO,object=double[]:7
FW,context=double[]:7,0=0.0
FW,context=double[]:7,1=0.0
FW,context=double[][]:2,2=double[]:7
NO,object=double[]:8
FW,context=double[]:8,0=0.0
FW,context=double[]:8,1=0.0
FW,context=double[][]:2,3=double[]:8
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,co=double[][]:2
VW,context=Main#main:1,j=1
VW,context=Main#main:1,co=double[][]:2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=6>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,dx1=6.0
VW,context=Main#main:1,dy1=4.0
VW,context=Main#main:1,dx2=-6.0
VW,context=Main#main:1,dy2=4.0
MC,caller=Main#main:1,target=Main#solve:2
VW,context=Main#solve:2,dx1=6.0
VW,context=Main#solve:2,dy1=4.0
VW,context=Main#solve:2,dx2=-6.0
VW,context=Main#solve:2,dy2=4.0
VW,context=Main#solve:2,result=false
ME,returner=Main#solve:2,value=false
VD,method=Main#main:1 <name=co,type=double[][] (id=101),value=<?>,index=4>
VD,method=Main#main:1 <name=dx1,type=double (id=5),value=<?>,index=7>
VD,method=Main#main:1 <name=dy1,type=double (id=5),value=<?>,index=8>
VD,method=Main#main:1 <name=dx2,type=double (id=5),value=<?>,index=9>
VD,method=Main#main:1 <name=dy2,type=double (id=5),value=<?>,index=10>
ME,returner=Main#main:1,value=<void>
TE,
