TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=-1
FW,context=int[]:1,1=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=1
FW,context=int[]:2,1=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=-1
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=1
FW,context=int[][]:1,3=int[]:4
FW,context=Main,DRCS=int[][]:1
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=370)
VW,context=Main#main:1,r=5
NO,object=int[][]:2
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[]:5,4=0
FW,context=int[]:5,5=0
FW,context=int[][]:2,0=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[]:6,4=0
FW,context=int[]:6,5=0
FW,context=int[][]:2,1=int[]:6
VW,context=Main#main:1,mlss=int[][]:2
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
VW,context=Main#main:1,mlslen=int[]:7
VW,context=Main#main:1,k=0
VW,context=Main#main:1,w=2
VW,context=Main#main:1,h=2
VW,context=Main#main:1,ex=0
VW,context=Main#main:1,ey=1
NO,object=int[][]:3
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[][]:3,0=int[]:8
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[][]:3,1=int[]:9
VW,context=Main#main:1,als=int[][]:3
NO,object=int[][]:4
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[][]:4,0=int[]:10
NO,object=int[]:11
FW,context=int[]:11,0=0
FW,context=int[]:11,1=0
FW,context=int[][]:4,1=int[]:11
VW,context=Main#main:1,mls=int[][]:4
NO,object=boolean[][]:1
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[][]:1,0=boolean[]:1
NO,object=boolean[]:2
FW,context=boolean[]:2,0=false
FW,context=boolean[]:2,1=false
FW,context=boolean[][]:1,1=boolean[]:2
VW,context=Main#main:1,notq=boolean[][]:1
VW,context=Main#main:1,y=0
VW,context=Main#main:1,x=0
VW,context=Main#main:1,x=1
VW,context=Main#main:1,y=1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,x=0
VW,context=Main#main:1,x=1
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=14>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=13>
VW,context=Main#main:1,q=java.util.PriorityQueue (id=385)
NO,object=Main$Masu:1
MC,caller=Main#main:1,target=Main$Masu:1#Main$Masu:1
VW,context=Main$Masu:1#Main$Masu:1,x=0
VW,context=Main$Masu:1#Main$Masu:1,y=1
VW,context=Main$Masu:1#Main$Masu:1,level=1
FW,context=Main$Masu:1,level=1
FW,context=Main$Masu:1,x=0
FW,context=Main$Masu:1,y=1
ME,returner=Main$Masu:1#Main$Masu:1,value=<void>
VW,context=Main#main:1,min_u=Main$Masu:1
FR,context=Main$Masu:1,level
FR,context=Main,DRCS
VW,context=Main#main:1,drc=int[]:1
FR,context=Main$Masu:1,x
VW,context=Main#main:1,vx=-1
FR,context=Main$Masu:1,y
VW,context=Main#main:1,vy=1
VW,context=Main#main:1,drc=int[]:2
VD,method=Main#main:1 <name=vx,type=int (id=7),value=<?>,index=18>
VD,method=Main#main:1 <name=vy,type=int (id=7),value=<?>,index=19>
FR,context=Main$Masu:1,x
VW,context=Main#main:1,vx=1
FR,context=Main$Masu:1,y
VW,context=Main#main:1,vy=1
FR,context=Main$Masu:1,level
VW,context=Main#main:1,l=1
VW,context=Main#main:1,l=17
NO,object=Main$Masu:2
MC,caller=Main#main:1,target=Main$Masu:2#Main$Masu:2
VW,context=Main$Masu:2#Main$Masu:2,x=1
VW,context=Main$Masu:2#Main$Masu:2,y=1
VW,context=Main$Masu:2#Main$Masu:2,level=17
FW,context=Main$Masu:2,level=17
FW,context=Main$Masu:2,x=1
FW,context=Main$Masu:2,y=1
ME,returner=Main$Masu:2#Main$Masu:2,value=<void>
VW,context=Main#main:1,drc=int[]:3
VD,method=Main#main:1 <name=vx,type=int (id=7),value=<?>,index=18>
VD,method=Main#main:1 <name=vy,type=int (id=7),value=<?>,index=19>
VD,method=Main#main:1 <name=l,type=int (id=7),value=<?>,index=20>
