TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=365)
VW,context=Main:1#run:1,n=6
VW,context=Main:1#run:1,m=5
NO,object=Main$V[]:1
FW,context=Main$V[]:1,0=null
FW,context=Main$V[]:1,1=null
FW,context=Main$V[]:1,2=null
FW,context=Main$V[]:1,3=null
FW,context=Main$V[]:1,4=null
FW,context=Main$V[]:1,5=null
FW,context=Main$V[]:1,6=null
FW,context=Main:1,v=Main$V[]:1
FR,context=Main:1,v
NO,object=Main$V:1
MC,caller=Main:1#run:1,target=Main$V:1#Main$V:1
VW,context=Main$V:1#Main$V:1,id=0
VW,context=Main$V:1#Main$V:1,name=
FW,context=Main$V:1,id=0
FW,context=Main$V:1,name=
FW,context=Main$V:1,parent=null
FW,context=Main$V:1,adj=java.util.ArrayList (id=372)
ME,returner=Main$V:1#Main$V:1,value=<void>
VW,context=Main:1#run:1,ref=java.util.HashMap (id=373)
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,s=John
VW,context=Main:1#run:1,depth=0
VW,context=Main:1#run:1,name=John
FR,context=Main:1,v
MC,caller=Main:1#run:1,target=Main$V:1#add:1
VW,context=Main$V:1#add:1,name=John
VW,context=Main$V:1#add:1,id=1
VW,context=Main$V:1#add:1,depth=0
NO,object=Main$V:2
MC,caller=Main$V:1#add:1,target=Main$V:2#Main$V:2
VW,context=Main$V:2#Main$V:2,id=1
VW,context=Main$V:2#Main$V:2,name=John
FW,context=Main$V:2,id=1
FW,context=Main$V:2,name=John
FW,context=Main$V:2,parent=null
FW,context=Main$V:2,adj=java.util.ArrayList (id=376)
ME,returner=Main$V:2#Main$V:2,value=<void>
VW,context=Main$V:1#add:1,t=Main$V:2
FW,context=Main$V:2,parent=Main$V:1
FR,context=Main$V:1,adj
FR,context=Main:1,v
FW,context=Main$V[]:1,0=Main$V:1
FW,context=Main$V[]:1,1=Main$V:2
ME,returner=Main$V:1#add:1,value=<void>
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=s,type=java.lang.String (id=25),value=<?>,index=5>
VD,method=Main:1#run:1 <name=depth,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#run:1 <name=name,type=java.lang.String (id=25),value=<?>,index=7>
VW,context=Main:1#run:1,s= Robert
VW,context=Main:1#run:1,depth=0
VW,context=Main:1#run:1,depth=1
VW,context=Main:1#run:1,name=Robert
FR,context=Main:1,v
MC,caller=Main:1#run:1,target=Main$V:1#add:2
VW,context=Main$V:1#add:2,name=Robert
VW,context=Main$V:1#add:2,id=2
VW,context=Main$V:1#add:2,depth=1
FR,context=Main$V:1,adj
FR,context=Main$V:1,adj
MC,caller=Main$V:1#add:2,target=Main$V:2#add:3
VW,context=Main$V:2#add:3,name=Robert
VW,context=Main$V:2#add:3,id=2
VW,context=Main$V:2#add:3,depth=0
NO,object=Main$V:3
MC,caller=Main$V:2#add:3,target=Main$V:3#Main$V:3
VW,context=Main$V:3#Main$V:3,id=2
VW,context=Main$V:3#Main$V:3,name=Robert
FW,context=Main$V:3,id=2
FW,context=Main$V:3,name=Robert
FW,context=Main$V:3,parent=null
FW,context=Main$V:3,adj=java.util.ArrayList (id=380)
ME,returner=Main$V:3#Main$V:3,value=<void>
VW,context=Main$V:2#add:3,t=Main$V:3
FW,context=Main$V:3,parent=Main$V:2
FR,context=Main$V:2,adj
FR,context=Main:1,v
FW,context=Main$V[]:1,2=Main$V:3
ME,returner=Main$V:2#add:3,value=<void>
ME,returner=Main$V:1#add:2,value=<void>
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=s,type=java.lang.String (id=25),value=<?>,index=5>
VD,method=Main:1#run:1 <name=depth,type=int (id=7),value=<?>,index=6>
VD,method=Main:1#run:1 <name=name,type=java.lang.String (id=25),value=<?>,index=7>
VW,context=Main:1#run:1,s=  Frank
VW,context=Main:1#run:1,depth=0
VW,context=Main:1#run:1,depth=2
VW,context=Main:1#run:1,name=Frank
FR,context=Main:1,v
MC,caller=Main:1#run:1,target=Main$V:1#add:4
VW,context=Main$V:1#add:4,name=Frank
VW,context=Main$V:1#add:4,id=3
VW,context=Main$V:1#add:4,depth=2
FR,context=Main$V:1,adj
FR,context=Main$V:1,adj
MC,caller=Main$V:1#add:4,target=Main$V:2#add:5
VW,context=Main$V:2#add:5,name=Frank
VW,context=Main$V:2#add:5,id=3
VW,context=Main$V:2#add:5,depth=1
FR,context=Main$V:2,adj
FR,context=Main$V:2,adj
MC,caller=Main$V:2#add:5,target=Main$V:3#add:6
VW,context=Main$V:3#add:6,name=Frank
VW,context=Main$V:3#add:6,id=3
VW,context=Main$V:3#add:6,depth=0
NO,object=Main$V:4
MC,caller=Main$V:3#add:6,target=Main$V:4#Main$V:4
VW,context=Main$V:4#Main$V:4,id=3
VW,context=Main$V:4#Main$V:4,name=Frank
FW,context=Main$V:4,id=3
FW,context=Main$V:4,name=Frank
FW,context=Main$V:4,parent=null
FW,context=Main$V:4,adj=java.util.ArrayList (id=384)
ME,returner=Main$V:4#Main$V:4,value=<void>
VW,context=Main$V:3#add:6,t=Main$V:4
FW,context=Main$V:4,parent=Main$V:3
FR,context=Main$V:3,adj
FR,context=Main:1,v
FW,context=Main$V[]:1,3=Main$V:4
ME,returner=Main$V:3#add:6,value=<void>
ME,returner=Main$V:2#add:5,value=<void>
ME,returner=Main$V:1#add:4,value=<void>
VW,context=Main:1#run:1,i=4
