TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,in=java.io.BufferedReader (id=24)
VW,context=Main#main:1,line=null
VW,context=Main#main:1,line=2
VW,context=Main#main:1,n=2
VW,context=Main#main:1,n=1
VW,context=Main#main:1,line=0.0 0.0 5.0 0.0 0.0 4.0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=0.0
FW,context=java.lang.String[]:2,1=0.0
FW,context=java.lang.String[]:2,2=5.0
FW,context=java.lang.String[]:2,3=0.0
FW,context=java.lang.String[]:2,4=0.0
FW,context=java.lang.String[]:2,5=4.0
VW,context=Main#main:1,strs=java.lang.String[]:2
VW,context=Main#main:1,xa=0.0
VW,context=Main#main:1,ya=0.0
VW,context=Main#main:1,ra=5.0
VW,context=Main#main:1,xb=0.0
VW,context=Main#main:1,yb=0.0
VW,context=Main#main:1,rb=4.0
VW,context=Main#main:1,s=0.0
VD,method=Main#main:1 <name=strs,type=java.lang.String[] (id=59),value=<?>,index=11>
VW,context=Main#main:1,n=0
VW,context=Main#main:1,line=0.0 0.0 2.0 4.1 0.0 2.0
NO,object=java.lang.String[]:3
FW,context=java.lang.String[]:3,0=0.0
FW,context=java.lang.String[]:3,1=0.0
FW,context=java.lang.String[]:3,2=2.0
FW,context=java.lang.String[]:3,3=4.1
FW,context=java.lang.String[]:3,4=0.0
FW,context=java.lang.String[]:3,5=2.0
VW,context=Main#main:1,strs=java.lang.String[]:3
VW,context=Main#main:1,xa=0.0
VW,context=Main#main:1,ya=0.0
VW,context=Main#main:1,ra=2.0
VW,context=Main#main:1,xb=4.1
VW,context=Main#main:1,yb=0.0
VW,context=Main#main:1,rb=2.0
VW,context=Main#main:1,s=4.1
VD,method=Main#main:1 <name=strs,type=java.lang.String[] (id=59),value=<?>,index=11>
