TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main$Scanner:1
MC,caller=Main#main:1,target=Main$Scanner:1#Main$Scanner:1
VW,context=Main$Scanner:1#Main$Scanner:1,is=java.io.BufferedInputStream (id=345)
FW,context=Main$Scanner:1,br=java.io.BufferedReader (id=346)
ME,returner=Main$Scanner:1#Main$Scanner:1,value=<void>
VW,context=Main#main:1,sc=Main$Scanner:1
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:1
MC,caller=Main$Scanner:1#nextInt:1,target=Main$Scanner:1#next:1
MC,caller=Main$Scanner:1#next:1,target=Main$Scanner:1#getLine:1
MC,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:1
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:1,result=false
ME,returner=Main$Scanner:1#hasNext:1,value=false
FR,context=Main$Scanner:1,br
FW,context=Main$Scanner:1,tok=java.util.StringTokenizer (id=347)
MC,caller=Main$Scanner:1#getLine:1,target=Main$Scanner:1#hasNext:2
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:2,result=true
ME,returner=Main$Scanner:1#hasNext:2,value=true
ME,returner=Main$Scanner:1#getLine:1,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:1,result=4
ME,returner=Main$Scanner:1#next:1,value=4
VW,context=Main$Scanner:1#nextInt:1,result=4
ME,returner=Main$Scanner:1#nextInt:1,value=4
VW,context=Main#main:1,n=4
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:2
MC,caller=Main$Scanner:1#nextInt:2,target=Main$Scanner:1#next:2
MC,caller=Main$Scanner:1#next:2,target=Main$Scanner:1#getLine:2
MC,caller=Main$Scanner:1#getLine:2,target=Main$Scanner:1#hasNext:3
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:3,result=true
ME,returner=Main$Scanner:1#hasNext:3,value=true
ME,returner=Main$Scanner:1#getLine:2,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:2,result=3
ME,returner=Main$Scanner:1#next:2,value=3
VW,context=Main$Scanner:1#nextInt:2,result=3
ME,returner=Main$Scanner:1#nextInt:2,value=3
VW,context=Main#main:1,m=3
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
VW,context=Main#main:1,upper=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
VW,context=Main#main:1,lower=int[]:2
VW,context=Main#main:1,i=0
VW,context=Main#main:1,upper=int[]:1
VW,context=Main#main:1,i=1
FW,context=int[]:1,1=1
VW,context=Main#main:1,upper=int[]:1
VW,context=Main#main:1,i=2
FW,context=int[]:1,2=2
VW,context=Main#main:1,upper=int[]:1
VW,context=Main#main:1,i=3
FW,context=int[]:1,3=3
VW,context=Main#main:1,upper=int[]:1
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=6>
NO,object=Main$Pair[]:1
FW,context=Main$Pair[]:1,0=null
FW,context=Main$Pair[]:1,1=null
FW,context=Main$Pair[]:1,2=null
VW,context=Main#main:1,pair=Main$Pair[]:1
VW,context=Main#main:1,i=0
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:3
MC,caller=Main$Scanner:1#nextInt:3,target=Main$Scanner:1#next:3
MC,caller=Main$Scanner:1#next:3,target=Main$Scanner:1#getLine:3
MC,caller=Main$Scanner:1#getLine:3,target=Main$Scanner:1#hasNext:4
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:4,result=false
ME,returner=Main$Scanner:1#hasNext:4,value=false
FR,context=Main$Scanner:1,br
FW,context=Main$Scanner:1,tok=java.util.StringTokenizer (id=356)
MC,caller=Main$Scanner:1#getLine:3,target=Main$Scanner:1#hasNext:5
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:5,result=true
ME,returner=Main$Scanner:1#hasNext:5,value=true
ME,returner=Main$Scanner:1#getLine:3,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:3,result=1000
ME,returner=Main$Scanner:1#next:3,value=1000
VW,context=Main$Scanner:1#nextInt:3,result=1000
ME,returner=Main$Scanner:1#nextInt:3,value=1000
VW,context=Main#main:1,x=1000
MC,caller=Main#main:1,target=Main$Scanner:1#nextInt:4
MC,caller=Main$Scanner:1#nextInt:4,target=Main$Scanner:1#next:4
MC,caller=Main$Scanner:1#next:4,target=Main$Scanner:1#getLine:4
MC,caller=Main$Scanner:1#getLine:4,target=Main$Scanner:1#hasNext:6
FR,context=Main$Scanner:1,tok
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#hasNext:6,result=true
ME,returner=Main$Scanner:1#hasNext:6,value=true
ME,returner=Main$Scanner:1#getLine:4,value=<void>
FR,context=Main$Scanner:1,tok
VW,context=Main$Scanner:1#next:4,result=1
ME,returner=Main$Scanner:1#next:4,value=1
VW,context=Main$Scanner:1#nextInt:4,result=1
ME,returner=Main$Scanner:1#nextInt:4,value=1
VW,context=Main#main:1,y=0
NO,object=Main$Pair:1
MC,caller=Main#main:1,target=Main$Pair:1#Main$Pair:1
VW,context=Main$Pair:1#Main$Pair:1,y=0
VW,context=Main$Pair:1#Main$Pair:1,x=1000
FW,context=Main$Pair:1,x=1000
FW,context=Main$Pair:1,y=0
