TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,map=java.util.HashMap (id=341)
FW,context=Main,INF=536870912
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=364)
FW,context=Main,N=7
FW,context=Main,M=2
FR,context=Main,N
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=Main,ar=int[]:1
FR,context=Main,M
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=Main,c=int[]:2
FR,context=Main,N
VW,context=Main#main:1,i=0
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=1
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=2
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=3
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=4
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=5
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
VW,context=Main#main:1,i=6
FR,context=Main,ar
FR,context=Main,c
FR,context=Main,ar
FR,context=Main,N
FR,context=Main,M
FR,context=Main,M
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=2>
NO,object=int[][]:1
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[][]:1,0=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=0
FW,context=int[]:4,2=0
FW,context=int[]:4,3=0
FW,context=int[][]:1,1=int[]:4
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[]:5,3=0
FW,context=int[][]:1,2=int[]:5
VW,context=Main#main:1,dp=int[][]:1
FR,context=Main,M
FR,context=Main,M
NO,object=int[][]:2
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[]:6,3=0
FW,context=int[][]:2,0=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[]:7,2=0
FW,context=int[]:7,3=0
FW,context=int[][]:2,1=int[]:7
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[]:8,2=0
FW,context=int[]:8,3=0
FW,context=int[][]:2,2=int[]:8
VW,context=Main#main:1,dd=int[][]:2
FR,context=Main,M
FR,context=Main,N
NO,object=int[][]:3
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[]:9,2=0
FW,context=int[]:9,3=0
FW,context=int[]:9,4=0
FW,context=int[]:9,5=0
FW,context=int[]:9,6=0
FW,context=int[][]:3,0=int[]:9
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[]:10,2=0
FW,context=int[]:10,3=0
FW,context=int[]:10,4=0
FW,context=int[]:10,5=0
FW,context=int[]:10,6=0
