TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main$InputReader:1
MC,caller=Main#main:1,target=Main$InputReader:1#Main$InputReader:1
VW,context=Main$InputReader:1#Main$InputReader:1,in=java.io.BufferedInputStream (id=345)
FW,context=Main$InputReader:1,buffer=byte[1024] (id=346)
FW,context=Main$InputReader:1,in=java.io.BufferedInputStream (id=345)
FW,context=Main$InputReader:1,lenbuf=0
FW,context=Main$InputReader:1,curbuf=0
ME,returner=Main$InputReader:1#Main$InputReader:1,value=<void>
FW,context=Main,ir=Main$InputReader:1
FW,context=Main,out=java.io.PrintWriter (id=347)
MC,caller=Main#main:1,target=Main#solve:1
FR,context=Main,ir
MC,caller=Main#solve:1,target=Main$InputReader:1#nextInt:1
MC,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#hasNext:1
MC,caller=Main$InputReader:1#hasNext:1,target=Main$InputReader:1#skip:1
MC,caller=Main$InputReader:1#skip:1,target=Main$InputReader:1#hasNextByte:1
FR,context=Main$InputReader:1,curbuf
FR,context=Main$InputReader:1,lenbuf
FW,context=Main$InputReader:1,curbuf=0
FR,context=Main$InputReader:1,in
FR,context=Main$InputReader:1,buffer
FW,context=Main$InputReader:1,lenbuf=19
FR,context=Main$InputReader:1,lenbuf
VW,context=Main$InputReader:1#hasNextByte:1,result=true
ME,returner=Main$InputReader:1#hasNextByte:1,value=true
FR,context=Main$InputReader:1,buffer
FR,context=Main$InputReader:1,curbuf
MC,caller=Main$InputReader:1#skip:1,target=Main$InputReader:1#isSpaceChar:1
VW,context=Main$InputReader:1#isSpaceChar:1,c=54
VW,context=Main$InputReader:1#isSpaceChar:1,result=false
ME,returner=Main$InputReader:1#isSpaceChar:1,value=false
ME,returner=Main$InputReader:1#skip:1,value=<void>
MC,caller=Main$InputReader:1#hasNext:1,target=Main$InputReader:1#hasNextByte:2
FR,context=Main$InputReader:1,curbuf
FR,context=Main$InputReader:1,lenbuf
VW,context=Main$InputReader:1#hasNextByte:2,result=true
ME,returner=Main$InputReader:1#hasNextByte:2,value=true
VW,context=Main$InputReader:1#hasNext:1,result=true
ME,returner=Main$InputReader:1#hasNext:1,value=true
MC,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#readByte:1
MC,caller=Main$InputReader:1#readByte:1,target=Main$InputReader:1#hasNextByte:3
FR,context=Main$InputReader:1,curbuf
FR,context=Main$InputReader:1,lenbuf
VW,context=Main$InputReader:1#hasNextByte:3,result=true
ME,returner=Main$InputReader:1#hasNextByte:3,value=true
FR,context=Main$InputReader:1,buffer
FR,context=Main$InputReader:1,curbuf
FW,context=Main$InputReader:1,curbuf=1
VW,context=Main$InputReader:1#readByte:1,result=54
ME,returner=Main$InputReader:1#readByte:1,value=54
VW,context=Main$InputReader:1#nextInt:1,c=54
MC,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#isSpaceChar:2
VW,context=Main$InputReader:1#isSpaceChar:2,c=54
VW,context=Main$InputReader:1#isSpaceChar:2,result=false
ME,returner=Main$InputReader:1#isSpaceChar:2,value=false
VW,context=Main$InputReader:1#nextInt:1,c=54
VW,context=Main$InputReader:1#nextInt:1,minus=false
VW,context=Main$InputReader:1#nextInt:1,res=0
VW,context=Main$InputReader:1#nextInt:1,res=6
MC,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#readByte:2
MC,caller=Main$InputReader:1#readByte:2,target=Main$InputReader:1#hasNextByte:4
FR,context=Main$InputReader:1,curbuf
FR,context=Main$InputReader:1,lenbuf
VW,context=Main$InputReader:1#hasNextByte:4,result=true
ME,returner=Main$InputReader:1#hasNextByte:4,value=true
FR,context=Main$InputReader:1,buffer
FR,context=Main$InputReader:1,curbuf
FW,context=Main$InputReader:1,curbuf=2
VW,context=Main$InputReader:1#readByte:2,result=13
ME,returner=Main$InputReader:1#readByte:2,value=13
VW,context=Main$InputReader:1#nextInt:1,c=13
MC,caller=Main$InputReader:1#nextInt:1,target=Main$InputReader:1#isSpaceChar:3
VW,context=Main$InputReader:1#isSpaceChar:3,c=13
VW,context=Main$InputReader:1#isSpaceChar:3,result=true
ME,returner=Main$InputReader:1#isSpaceChar:3,value=true
VW,context=Main$InputReader:1#nextInt:1,result=6
ME,returner=Main$InputReader:1#nextInt:1,value=6
VW,context=Main#solve:1,n=6
VW,context=Main#solve:1,m=3
FR,context=Main,ir
MC,caller=Main#solve:1,target=Main$InputReader:1#nextIntArray:1
VW,context=Main$InputReader:1#nextIntArray:1,n=5
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
VW,context=Main$InputReader:1#nextIntArray:1,a=int[]:1
MC,caller=Main$InputReader:1#nextIntArray:1,target=Main$InputReader:1#nextInt:2
MC,caller=Main$InputReader:1#nextInt:2,target=Main$InputReader:1#hasNext:2
MC,caller=Main$InputReader:1#hasNext:2,target=Main$InputReader:1#skip:2
MC,caller=Main$InputReader:1#skip:2,target=Main$InputReader:1#hasNextByte:5
FR,context=Main$InputReader:1,curbuf
FR,context=Main$InputReader:1,lenbuf
VW,context=Main$InputReader:1#hasNextByte:5,result=true
ME,returner=Main$InputReader:1#hasNextByte:5,value=true
FR,context=Main$InputReader:1,buffer
FR,context=Main$InputReader:1,curbuf
MC,caller=Main$InputReader:1#skip:2,target=Main$InputReader:1#isSpaceChar:4
VW,context=Main$InputReader:1#isSpaceChar:4,c=10
VW,context=Main$InputReader:1#isSpaceChar:4,result=true
ME,returner=Main$InputReader:1#isSpaceChar:4,value=true
FR,context=Main$InputReader:1,curbuf
