TS,main (1)
MC,caller=SYSTEM,target=Main#<clinit>:1
FW,context=Main,br=null
FW,context=Main,IX=0
FW,context=Main,IY=1
FW,context=Main,IZ=2
FW,context=Main,ZR=1.0E-6
FW,context=Main,br=java.io.BufferedReader (id=21)
ME,returner=Main#<clinit>:1,value=<void>
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
MC,caller=Main#main:1,target=Main#parsePos:1
NO,object=double[][]:1
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=double[]:1,2=0.0
FW,context=double[][]:1,0=double[]:1
NO,object=double[]:2
FW,context=double[]:2,0=0.0
FW,context=double[]:2,1=0.0
FW,context=double[]:2,2=0.0
FW,context=double[][]:1,1=double[]:2
NO,object=double[]:3
FW,context=double[]:3,0=0.0
FW,context=double[]:3,1=0.0
FW,context=double[]:3,2=0.0
FW,context=double[][]:1,2=double[]:3
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
FW,context=double[]:4,2=0.0
FW,context=double[][]:1,3=double[]:4
NO,object=double[]:5
FW,context=double[]:5,0=0.0
FW,context=double[]:5,1=0.0
FW,context=double[]:5,2=0.0
FW,context=double[][]:1,4=double[]:5
VW,context=Main#parsePos:1,pos=double[][]:1
VW,context=Main#parsePos:1,i=0
MC,caller=Main#parsePos:1,target=Main#parseStdin:1
VW,context=Main#parseStdin:1,stdin=null
FR,context=Main,br
VW,context=Main#parseStdin:1,tmp=-10 0 0
VW,context=Main#parseStdin:1,stdin=-10 0 0
VW,context=Main#parseStdin:1,result=-10 0 0
ME,returner=Main#parseStdin:1,value=-10 0 0
VW,context=Main#parsePos:1,str=-10 0 0
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=-10
FW,context=java.lang.String[]:2,1=0
FW,context=java.lang.String[]:2,2=0
VW,context=Main#parsePos:1,lns=java.lang.String[]:2
FR,context=Main,IX
FR,context=Main,IZ
VW,context=Main#parsePos:1,j=0
VW,context=Main#parsePos:1,pos=double[][]:1
FR,context=Main,IZ
VW,context=Main#parsePos:1,j=1
VW,context=Main#parsePos:1,pos=double[][]:1
FR,context=Main,IZ
VW,context=Main#parsePos:1,j=2
VW,context=Main#parsePos:1,pos=double[][]:1
FR,context=Main,IZ
VW,context=Main#parsePos:1,i=1
