TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,output=java.util.ArrayList (id=24)
VW,context=Main#main:1,br=java.io.BufferedReader (id=27)
VW,context=Main#main:1,input=null
VW,context=Main#main:1,input=5
VW,context=Main#main:1,inputNum=5
VW,context=Main#main:1,time=0
VW,context=Main#main:1,result=true
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
FW,context=int[]:1,10=0
FW,context=int[]:1,11=0
FW,context=int[]:1,12=0
FW,context=int[]:1,13=0
FW,context=int[]:1,14=0
FW,context=int[]:1,15=0
FW,context=int[]:1,16=0
VW,context=Main#main:1,seat=int[]:1
VW,context=Main#main:1,waitGuest=java.util.ArrayList (id=33)
MC,caller=Main#main:1,target=Main#exitFukushimaken:1
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,time=0
VW,context=Main#exitFukushimaken:1,i=0
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=1
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=2
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=3
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=4
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=5
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=6
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=7
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=8
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=9
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=10
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=11
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=12
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=13
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=14
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=15
VW,context=Main#exitFukushimaken:1,seat=int[]:1
VW,context=Main#exitFukushimaken:1,i=16
VW,context=Main#exitFukushimaken:1,seat=int[]:1
ME,returner=Main#exitFukushimaken:1,value=<void>
MC,caller=Main#main:1,target=Main#isWaitGuest:1
VW,context=Main#isWaitGuest:1,waitGuest=java.util.ArrayList (id=33)
VW,context=Main#isWaitGuest:1,result=true
ME,returner=Main#isWaitGuest:1,value=true
MC,caller=Main#main:1,target=Main#guestOfNumber:1
VW,context=Main#guestOfNumber:1,number=0
VW,context=Main#guestOfNumber:1,result=2
ME,returner=Main#guestOfNumber:1,value=2
VW,context=Main#main:1,guest=2
MC,caller=Main#main:1,target=Main#confirmEmptySeat:1
VW,context=Main#confirmEmptySeat:1,seat=int[]:1
VW,context=Main#confirmEmptySeat:1,guest=2
VW,context=Main#confirmEmptySeat:1,i=0
VW,context=Main#confirmEmptySeat:1,count=0
VW,context=Main#confirmEmptySeat:1,j=0
VW,context=Main#confirmEmptySeat:1,count=1
VW,context=Main#confirmEmptySeat:1,j=1
VW,context=Main#confirmEmptySeat:1,count=2
VW,context=Main#confirmEmptySeat:1,result=0
ME,returner=Main#confirmEmptySeat:1,value=0
VW,context=Main#main:1,seatNum=0
MC,caller=Main#main:1,target=Main#enterFukushimaken:1
VW,context=Main#enterFukushimaken:1,time=0
VW,context=Main#enterFukushimaken:1,groupNum=0
VW,context=Main#enterFukushimaken:1,guest=2
VW,context=Main#enterFukushimaken:1,seatNum=0
VW,context=Main#enterFukushimaken:1,seat=int[]:1
MC,caller=Main#enterFukushimaken:1,target=Main#ateFoodTime:1
VW,context=Main#ateFoodTime:1,number=0
VW,context=Main#ateFoodTime:1,a=0
VW,context=Main#ateFoodTime:1,b=0
VW,context=Main#ateFoodTime:1,result=19
ME,returner=Main#ateFoodTime:1,value=19
VW,context=Main#enterFukushimaken:1,ateTime=19
VW,context=Main#enterFukushimaken:1,i=0
FW,context=int[]:1,0=19
VW,context=Main#enterFukushimaken:1,seat=int[]:1
VW,context=Main#enterFukushimaken:1,i=1
FW,context=int[]:1,1=19
VW,context=Main#enterFukushimaken:1,seat=int[]:1
ME,returner=Main#enterFukushimaken:1,value=<void>
VD,method=Main#main:1 <name=guest,type=int (id=7),value=<?>,index=9>
VD,method=Main#main:1 <name=seatNum,type=int (id=7),value=<?>,index=10>
VW,context=Main#main:1,time=1
MC,caller=Main#main:1,target=Main#exitFukushimaken:2
VW,context=Main#exitFukushimaken:2,seat=int[]:1
VW,context=Main#exitFukushimaken:2,time=1
VW,context=Main#exitFukushimaken:2,i=0
VW,context=Main#exitFukushimaken:2,i=1
VW,context=Main#exitFukushimaken:2,i=2
VW,context=Main#exitFukushimaken:2,i=3
VW,context=Main#exitFukushimaken:2,i=4
VW,context=Main#exitFukushimaken:2,i=5
VW,context=Main#exitFukushimaken:2,i=6
VW,context=Main#exitFukushimaken:2,i=7
VW,context=Main#exitFukushimaken:2,i=8
