TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,kbd=java.util.Scanner (id=48)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
FR,context=Main:1,kbd
FR,context=Main:1,kbd
FW,context=Main:1,n=3649596966777
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[]:1,6=0
FW,context=int[]:1,7=0
FW,context=int[]:1,8=0
FW,context=int[]:1,9=0
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=0
FR,context=Main:1,n
VW,context=Main:1#run:1,a=3
FW,context=int[]:1,3=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=1
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=6
FW,context=int[]:1,6=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=2
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=4
FW,context=int[]:1,4=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=3
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=9
FW,context=int[]:1,9=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=4
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=5
FW,context=int[]:1,5=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=5
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=9
FW,context=int[]:1,9=2
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=6
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=6
FW,context=int[]:1,6=2
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=7
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=9
FW,context=int[]:1,9=3
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=8
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=6
FW,context=int[]:1,6=3
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=9
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=6
FW,context=int[]:1,6=4
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=10
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=7
FW,context=int[]:1,7=1
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=11
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=7
FW,context=int[]:1,7=2
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VW,context=Main:1#run:1,i=12
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,n
VW,context=Main:1#run:1,a=7
FW,context=int[]:1,7=3
VW,context=Main:1#run:1,num=int[]:1
FR,context=Main:1,n
VD,method=Main:1#run:1 <name=a,type=int (id=7),value=<?>,index=2>
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[]:1,5=false
FW,context=boolean[]:1,6=false
FW,context=boolean[]:1,7=false
FW,context=boolean[]:1,8=false
FW,context=boolean[]:1,9=false
FW,context=Main:1,ans=boolean[]:1
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
FW,context=Main:1,count=0
MC,caller=Main:1#run:1,target=Main:1#solve:1
VW,context=Main:1#solve:1,num=int[]:1
VW,context=Main:1#solve:1,k=1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=1
FW,context=int[]:2,4=1
FW,context=int[]:2,5=1
FW,context=int[]:2,6=4
FW,context=int[]:2,7=3
FW,context=int[]:2,8=0
FW,context=int[]:2,9=3
VW,context=Main:1#solve:1,ns=int[]:2
FW,context=int[]:2,1=1
VW,context=Main:1#solve:1,ns=int[]:2
MC,caller=Main:1#solve:1,target=Main:1#check:1
VW,context=Main:1#check:1,num=int[]:2
VW,context=Main:1#check:1,level=0
VW,context=Main:1#check:1,k=1
VW,context=Main:1#check:1,f=false
VW,context=Main:1#check:1,tf=true
VW,context=Main:1#check:1,i=0
VW,context=Main:1#check:1,tf=true
VW,context=Main:1#check:1,i=1
