TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=48)
FW,context=Main:1,lines=int[10001] (id=49)
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
MC,caller=Main:1#run:1,target=Main:1#part:1
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=4
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=5
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=6
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=7
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=8
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=9
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=10
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=11
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=12
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=13
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=14
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=15
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=16
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=17
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=18
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=19
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=20
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=21
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=22
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=23
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=24
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=25
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=26
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=27
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=28
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=29
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=30
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=31
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=32
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=33
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=34
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=35
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=36
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=37
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=38
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=39
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=40
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=41
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=42
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=43
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=44
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=45
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=46
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=47
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=48
FR,context=Main:1,lines
FR,context=Main:1,lines
FR,context=Main:1,lines
VW,context=Main:1#part:1,i=49
FR,context=Main:1,lines
FR,context=Main:1,lines
