TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=365)
FW,context=Main:1,map=int[][24] (id=366)
ME,returner=Main:1#Main:1,value=<void>
VW,context=Main#main:1,m=Main:1
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,n=12
VD,method=Main:1#run:1 <name=n,type=int (id=7),value=<?>,index=0>
FR,context=Main:1,sc
VW,context=Main:1#run:1,n=3
VW,context=Main:1#run:1,hm=java.util.HashMap (id=368)
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=0
FW,context=int[]:1,1=0
FW,context=int[]:1,2=0
FW,context=int[]:1,3=0
FW,context=int[]:1,4=0
FW,context=int[]:1,5=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=0
FW,context=int[]:2,2=0
FW,context=int[]:2,3=0
FW,context=int[]:2,4=0
FW,context=int[]:2,5=0
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=0
FW,context=int[]:3,1=0
FW,context=int[]:3,2=0
FW,context=int[]:3,3=0
FW,context=int[]:3,4=0
FW,context=int[]:3,5=0
FW,context=int[][]:1,2=int[]:3
VW,context=Main:1#run:1,dice=int[][]:1
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=scarlet
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=green
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=1
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=blue
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=2
VW,context=Main:1#run:1,j=3
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=yellow
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=3
VW,context=Main:1#run:1,j=4
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=magenta
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=4
VW,context=Main:1#run:1,j=5
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=cyan
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=5
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
VW,context=Main:1#run:1,i=1
VD,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main:1#run:1,j=0
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=blue
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=2
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=pink
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=6
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=green
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=1
VW,context=Main:1#run:1,j=3
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=magenta
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=4
VW,context=Main:1#run:1,j=4
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=cyan
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=5
VW,context=Main:1#run:1,j=5
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
FR,context=Main:1,sc
VW,context=Main:1#run:1,buffer=lemon
VW,context=Main:1#run:1,v=0
VW,context=Main:1#run:1,v=7
VD,method=Main:1#run:1 <name=buffer,type=java.lang.String (id=25),value=<?>,index=9>
VD,method=Main:1#run:1 <name=v,type=int (id=7),value=<?>,index=10>
VW,context=Main:1#run:1,i=2
