TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,scan=java.util.Scanner (id=47)
VW,context=Main#main:1,n=3
VW,context=Main#main:1,i=0
VW,context=Main#main:1,stones=10
VW,context=Main#main:1,people=3
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=stones,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=people,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,stones=2
VW,context=Main#main:1,people=10
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=stones,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=people,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,stones=4
VW,context=Main#main:1,people=2
VD,method=Main#main:1 <name=stones,type=int (id=7),value=<?>,index=4>
VD,method=Main#main:1 <name=people,type=int (id=7),value=<?>,index=5>
ME,returner=Main#main:1,value=<void>
TE,
