TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
FW,context=Main:1,sc=java.util.Scanner (id=364)
FW,context=Main:1,INF=536870911
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#doIt:1
NO,object=Main$AOJ1225:1
MC,caller=Main:1#doIt:1,target=Main$AOJ1225:1#Main$AOJ1225:1
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,sell=java.util.ArrayList (id=368)
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,buy=java.util.ArrayList (id=369)
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,dealer=java.util.HashMap (id=370)
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,comm=java.util.HashMap (id=371)
FR,context=Main:1,sc
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,N=3
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,I=0
FR,context=Main:1,sc
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,d=PERLIS
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,ff=SELL
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,c=A
FR,context=Main:1,sc
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,a=300
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,f=false
NO,object=Main$AOJ1225$Dealer:1
MC,caller=Main$AOJ1225:1#Main$AOJ1225:1,target=Main$AOJ1225$Dealer:1#Main$AOJ1225$Dealer:1
VW,context=Main$AOJ1225$Dealer:1#Main$AOJ1225$Dealer:1,out=0
VW,context=Main$AOJ1225$Dealer:1#Main$AOJ1225$Dealer:1,in=0
FW,context=Main$AOJ1225$Dealer:1,in=0
FW,context=Main$AOJ1225$Dealer:1,out=0
ME,returner=Main$AOJ1225$Dealer:1#Main$AOJ1225$Dealer:1,value=<void>
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,tmp=java.util.ArrayList (id=369)
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,idx=-1
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,m=-1
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,tmp=java.util.ArrayList (id=368)
NO,object=Main$AOJ1225$Deal:1
MC,caller=Main$AOJ1225:1#Main$AOJ1225:1,target=Main$AOJ1225$Deal:1#Main$AOJ1225$Deal:1
VW,context=Main$AOJ1225$Deal:1#Main$AOJ1225$Deal:1,a=300
VW,context=Main$AOJ1225$Deal:1#Main$AOJ1225$Deal:1,c=A
VW,context=Main$AOJ1225$Deal:1#Main$AOJ1225$Deal:1,d=PERLIS
FW,context=Main$AOJ1225$Deal:1,d=PERLIS
FW,context=Main$AOJ1225$Deal:1,c=A
FW,context=Main$AOJ1225$Deal:1,a=300
ME,returner=Main$AOJ1225$Deal:1#Main$AOJ1225$Deal:1,value=<void>
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,I=1
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=d,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=ff,type=java.lang.String (id=25),value=<?>,index=7>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=c,type=java.lang.String (id=25),value=<?>,index=8>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=a,type=int (id=7),value=<?>,index=9>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=f,type=boolean (id=2),value=<?>,index=10>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=tmp,type=java.util.ArrayList (unresolved),value=<?>,index=11>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=idx,type=int (id=7),value=<?>,index=12>
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=m,type=int (id=7),value=<?>,index=13>
FR,context=Main:1,sc
FR,context=Main:1,sc
FR,context=Main:1,sc
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,d=WILKES
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,ff=BUY
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,c=A
FR,context=Main:1,sc
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,a=200
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,f=true
NO,object=Main$AOJ1225$Dealer:2
MC,caller=Main$AOJ1225:1#Main$AOJ1225:1,target=Main$AOJ1225$Dealer:2#Main$AOJ1225$Dealer:2
VW,context=Main$AOJ1225$Dealer:2#Main$AOJ1225$Dealer:2,out=0
VW,context=Main$AOJ1225$Dealer:2#Main$AOJ1225$Dealer:2,in=0
FW,context=Main$AOJ1225$Dealer:2,in=0
FW,context=Main$AOJ1225$Dealer:2,out=0
ME,returner=Main$AOJ1225$Dealer:2#Main$AOJ1225$Dealer:2,value=<void>
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,tmp=java.util.ArrayList (id=368)
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,idx=-1
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,m=536870911
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,i=0
FR,context=Main$AOJ1225$Deal:1,c
FR,context=Main$AOJ1225$Deal:1,d
FR,context=Main$AOJ1225$Deal:1,a
FR,context=Main$AOJ1225$Deal:1,a
VD,method=Main$AOJ1225:1#Main$AOJ1225:1 <name=i,type=int (id=7),value=<?>,index=14>
VW,context=Main$AOJ1225:1#Main$AOJ1225:1,tmp=java.util.ArrayList (id=369)
NO,object=Main$AOJ1225$Deal:2
