TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,sc=java.util.Scanner (id=363)
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,r=4
VW,context=Main#main:1,c=5
VW,context=Main#main:1,y=0
VW,context=Main#main:1,s=WRWRW
VW,context=Main#main:1,x=0
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=1
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=2
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=3
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=4
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,y=1
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,s=BWRWB
VW,context=Main#main:1,x=0
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=1
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=2
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=3
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=4
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,y=2
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,s=WRWRW
VW,context=Main#main:1,x=0
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=1
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=2
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=3
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=4
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,y=3
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=7>
VW,context=Main#main:1,s=RWBWR
VW,context=Main#main:1,x=0
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=1
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=2
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=3
VW,context=Main#main:1,map=char[][50] (id=364)
VW,context=Main#main:1,x=4
VW,context=Main#main:1,map=char[][50] (id=364)
VD,method=Main#main:1 <name=s,type=java.lang.String (id=25),value=<?>,index=6>
VD,method=Main#main:1 <name=x,type=int (id=7),value=<?>,index=7>
VD,method=Main#main:1 <name=y,type=int (id=7),value=<?>,index=5>
VW,context=Main#main:1,minCount=2147483647
VW,context=Main#main:1,w_line=0
VW,context=Main#main:1,count=0
VW,context=Main#main:1,line=0
MC,caller=Main#main:1,target=Main#difCharLineCount:1
VW,context=Main#difCharLineCount:1,limit=5
VW,context=Main#difCharLineCount:1,chars=char[50] (id=370)
VW,context=Main#difCharLineCount:1,targetChar=W
VW,context=Main#difCharLineCount:1,ret=0
VW,context=Main#difCharLineCount:1,x=0
VW,context=Main#difCharLineCount:1,x=1
VW,context=Main#difCharLineCount:1,ret=1
VW,context=Main#difCharLineCount:1,x=2
VW,context=Main#difCharLineCount:1,x=3
VW,context=Main#difCharLineCount:1,ret=2
VW,context=Main#difCharLineCount:1,x=4
VW,context=Main#difCharLineCount:1,result=2
ME,returner=Main#difCharLineCount:1,value=2
VW,context=Main#main:1,count=2
VD,method=Main#main:1 <name=line,type=int (id=7),value=<?>,index=11>
VW,context=Main#main:1,t_cnt=2
VW,context=Main#main:1,r_line=2
VW,context=Main#main:1,line=1
MC,caller=Main#main:1,target=Main#difCharLineCount:2
VW,context=Main#difCharLineCount:2,limit=5
VW,context=Main#difCharLineCount:2,chars=char[50] (id=371)
VW,context=Main#difCharLineCount:2,targetChar=B
VW,context=Main#difCharLineCount:2,ret=0
VW,context=Main#difCharLineCount:2,x=0
VW,context=Main#difCharLineCount:2,x=1
VW,context=Main#difCharLineCount:2,ret=1
VW,context=Main#difCharLineCount:2,x=2
VW,context=Main#difCharLineCount:2,ret=2
VW,context=Main#difCharLineCount:2,x=3
VW,context=Main#difCharLineCount:2,ret=3
VW,context=Main#difCharLineCount:2,x=4
VW,context=Main#difCharLineCount:2,result=3
ME,returner=Main#difCharLineCount:2,value=3
VW,context=Main#main:1,count=5
VD,method=Main#main:1 <name=line,type=int (id=7),value=<?>,index=14>
VW,context=Main#main:1,line=2
MC,caller=Main#main:1,target=Main#difCharLineCount:3
VW,context=Main#difCharLineCount:3,limit=5
VW,context=Main#difCharLineCount:3,chars=char[50] (id=372)
VW,context=Main#difCharLineCount:3,targetChar=R
VW,context=Main#difCharLineCount:3,ret=0
VW,context=Main#difCharLineCount:3,x=0
VW,context=Main#difCharLineCount:3,ret=1
VW,context=Main#difCharLineCount:3,x=1
VW,context=Main#difCharLineCount:3,x=2
VW,context=Main#difCharLineCount:3,ret=2
VW,context=Main#difCharLineCount:3,x=3
VW,context=Main#difCharLineCount:3,x=4
VW,context=Main#difCharLineCount:3,ret=3
VW,context=Main#difCharLineCount:3,result=3
ME,returner=Main#difCharLineCount:3,value=3
VW,context=Main#main:1,count=8
VW,context=Main#main:1,line=3
MC,caller=Main#main:1,target=Main#difCharLineCount:4
VW,context=Main#difCharLineCount:4,limit=5
VW,context=Main#difCharLineCount:4,chars=char[50] (id=373)
VW,context=Main#difCharLineCount:4,targetChar=R
