TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,scanner=java.util.Scanner (id=363)
VW,context=Main#main:1,n=6
VW,context=Main#main:1,t=1
VW,context=Main#main:1,l=0
VW,context=Main#main:1,b=0
NO,object=double[][]:1
NO,object=double[]:1
FW,context=double[]:1,0=0.0
FW,context=double[]:1,1=0.0
FW,context=double[][]:1,0=double[]:1
NO,object=double[]:2
FW,context=double[]:2,0=0.0
FW,context=double[]:2,1=0.0
FW,context=double[][]:1,1=double[]:2
NO,object=double[]:3
FW,context=double[]:3,0=0.0
FW,context=double[]:3,1=0.0
FW,context=double[][]:1,2=double[]:3
NO,object=double[]:4
FW,context=double[]:4,0=0.0
FW,context=double[]:4,1=0.0
FW,context=double[][]:1,3=double[]:4
NO,object=double[]:5
FW,context=double[]:5,0=0.0
FW,context=double[]:5,1=0.0
FW,context=double[][]:1,4=double[]:5
NO,object=double[]:6
FW,context=double[]:6,0=0.0
FW,context=double[]:6,1=0.0
FW,context=double[][]:1,5=double[]:6
NO,object=double[]:7
FW,context=double[]:7,0=0.0
FW,context=double[]:7,1=0.0
FW,context=double[][]:1,6=double[]:7
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=5
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=6
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VW,context=Main#main:1,j=0
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,j=1
VW,context=Main#main:1,dp=double[][]:1
VD,method=Main#main:1 <name=j,type=int (id=7),value=<?>,index=8>
VD,method=Main#main:1 <name=i,type=int (id=7),value=<?>,index=7>
NO,object=boolean[]:1
FW,context=boolean[]:1,0=false
FW,context=boolean[]:1,1=false
FW,context=boolean[]:1,2=false
FW,context=boolean[]:1,3=false
FW,context=boolean[]:1,4=false
FW,context=boolean[]:1,5=false
FW,context=boolean[]:1,6=false
VW,context=Main#main:1,lose=boolean[]:1
NO,object=boolean[]:2
FW,context=boolean[]:2,0=false
FW,context=boolean[]:2,1=false
FW,context=boolean[]:2,2=false
FW,context=boolean[]:2,3=false
FW,context=boolean[]:2,4=false
FW,context=boolean[]:2,5=false
FW,context=boolean[]:2,6=false
VW,context=Main#main:1,back=boolean[]:2
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,i=0
VW,context=Main#main:1,j=0
VW,context=Main#main:1,d=1
VW,context=Main#main:1,next=1
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=2
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=2
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=3
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=3
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=4
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=4
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=5
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=5
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=6
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=6
VW,context=Main#main:1,dp=double[][]:1
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,j=1
VD,method=Main#main:1 <name=d,type=int (id=7),value=<?>,index=15>
VW,context=Main#main:1,d=1
VW,context=Main#main:1,next=2
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=2
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=3
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=3
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=4
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=4
VD,method=Main#main:1 <name=next,type=int (id=7),value=<?>,index=16>
VW,context=Main#main:1,next=5
VW,context=Main#main:1,dp=double[][]:1
VW,context=Main#main:1,d=5
