TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=java.lang.String[]:2
FW,context=java.lang.String[]:2,0=ld
FW,context=java.lang.String[]:2,1=mb
FW,context=java.lang.String[]:2,2=mp
FW,context=java.lang.String[]:2,3=nc
FW,context=java.lang.String[]:2,4=nd
FW,context=java.lang.String[]:2,5=ng
FW,context=java.lang.String[]:2,6=nt
FW,context=java.lang.String[]:2,7=nw
FW,context=java.lang.String[]:2,8=ps
FW,context=java.lang.String[]:2,9=qu
FW,context=java.lang.String[]:2,10=cw
FW,context=java.lang.String[]:2,11=ts
FW,context=Main:1,kang=java.lang.String[]:2
VW,context=Main:1#Main:1,sc=java.util.Scanner (id=377)
VW,context=Main:1#Main:1,n=3
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=0
NO,object=Wd:1
MC,caller=Main:1#Main:1,target=Wd:1#Wd:1
VW,context=Wd:1#Wd:1,n=0
VW,context=Wd:1#Wd:1,str=a
FW,context=Wd:1,str=a
FW,context=Wd:1,n=0
FW,context=Wd:1,stlt=int[38] (id=384)
ME,returner=Wd:1#Wd:1,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=1
NO,object=Wd:2
MC,caller=Main:1#Main:1,target=Wd:2#Wd:2
VW,context=Wd:2#Wd:2,n=1
VW,context=Wd:2#Wd:2,str=b
FW,context=Wd:2,str=b
FW,context=Wd:2,n=1
FW,context=Wd:2,stlt=int[38] (id=387)
ME,returner=Wd:2#Wd:2,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=2
NO,object=Wd:3
MC,caller=Main:1#Main:1,target=Wd:3#Wd:3
VW,context=Wd:3#Wd:3,n=2
VW,context=Wd:3#Wd:3,str=c
FW,context=Wd:3,str=c
FW,context=Wd:3,n=2
FW,context=Wd:3,stlt=int[38] (id=390)
ME,returner=Wd:3#Wd:3,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=3
NO,object=Wd:4
MC,caller=Main:1#Main:1,target=Wd:4#Wd:4
VW,context=Wd:4#Wd:4,n=3
VW,context=Wd:4#Wd:4,str=d
FW,context=Wd:4,str=d
FW,context=Wd:4,n=3
FW,context=Wd:4,stlt=int[38] (id=393)
ME,returner=Wd:4#Wd:4,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=4
NO,object=Wd:5
MC,caller=Main:1#Main:1,target=Wd:5#Wd:5
VW,context=Wd:5#Wd:5,n=4
VW,context=Wd:5#Wd:5,str=e
FW,context=Wd:5,str=e
FW,context=Wd:5,n=4
FW,context=Wd:5,stlt=int[38] (id=396)
ME,returner=Wd:5#Wd:5,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=5
NO,object=Wd:6
MC,caller=Main:1#Main:1,target=Wd:6#Wd:6
VW,context=Wd:6#Wd:6,n=5
VW,context=Wd:6#Wd:6,str=f
FW,context=Wd:6,str=f
FW,context=Wd:6,n=5
FW,context=Wd:6,stlt=int[38] (id=399)
ME,returner=Wd:6#Wd:6,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=6
NO,object=Wd:7
MC,caller=Main:1#Main:1,target=Wd:7#Wd:7
VW,context=Wd:7#Wd:7,n=6
VW,context=Wd:7#Wd:7,str=g
FW,context=Wd:7,str=g
FW,context=Wd:7,n=6
FW,context=Wd:7,stlt=int[38] (id=402)
ME,returner=Wd:7#Wd:7,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=7
NO,object=Wd:8
MC,caller=Main:1#Main:1,target=Wd:8#Wd:8
VW,context=Wd:8#Wd:8,n=7
VW,context=Wd:8#Wd:8,str=h
FW,context=Wd:8,str=h
FW,context=Wd:8,n=7
FW,context=Wd:8,stlt=int[38] (id=405)
ME,returner=Wd:8#Wd:8,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=8
NO,object=Wd:9
MC,caller=Main:1#Main:1,target=Wd:9#Wd:9
VW,context=Wd:9#Wd:9,n=8
VW,context=Wd:9#Wd:9,str=i
FW,context=Wd:9,str=i
FW,context=Wd:9,n=8
FW,context=Wd:9,stlt=int[38] (id=408)
ME,returner=Wd:9#Wd:9,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=9
NO,object=Wd:10
MC,caller=Main:1#Main:1,target=Wd:10#Wd:10
VW,context=Wd:10#Wd:10,n=9
VW,context=Wd:10#Wd:10,str=j
FW,context=Wd:10,str=j
FW,context=Wd:10,n=9
FW,context=Wd:10,stlt=int[38] (id=411)
ME,returner=Wd:10#Wd:10,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=10
NO,object=Wd:11
MC,caller=Main:1#Main:1,target=Wd:11#Wd:11
VW,context=Wd:11#Wd:11,n=10
VW,context=Wd:11#Wd:11,str=k
FW,context=Wd:11,str=k
FW,context=Wd:11,n=10
FW,context=Wd:11,stlt=int[38] (id=414)
ME,returner=Wd:11#Wd:11,value=<void>
VW,context=Main:1#Main:1,wd=Wd[38] (id=379)
VW,context=Main:1#Main:1,i=11
NO,object=Wd:12
MC,caller=Main:1#Main:1,target=Wd:12#Wd:12
VW,context=Wd:12#Wd:12,n=11
VW,context=Wd:12#Wd:12,str=l
