TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
NO,object=Main:1
MC,caller=Main#main:1,target=Main:1#Main:1
NO,object=int[][]:1
NO,object=int[]:1
FW,context=int[]:1,0=-1
FW,context=int[]:1,1=0
FW,context=int[][]:1,0=int[]:1
NO,object=int[]:2
FW,context=int[]:2,0=0
FW,context=int[]:2,1=1
FW,context=int[][]:1,1=int[]:2
NO,object=int[]:3
FW,context=int[]:3,0=1
FW,context=int[]:3,1=0
FW,context=int[][]:1,2=int[]:3
NO,object=int[]:4
FW,context=int[]:4,0=0
FW,context=int[]:4,1=-1
FW,context=int[][]:1,3=int[]:4
FW,context=Main:1,d=int[][]:1
ME,returner=Main:1#Main:1,value=<void>
MC,caller=Main#main:1,target=Main:1#run:1
VW,context=Main:1#run:1,sc=java.util.Scanner (id=56)
FW,context=Main:1,adj=java.util.Set[150] (id=57)
FW,context=Main:1,w=3
FW,context=Main:1,h=3
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[][]:2
NO,object=int[]:5
FW,context=int[]:5,0=0
FW,context=int[]:5,1=0
FW,context=int[]:5,2=0
FW,context=int[][]:2,0=int[]:5
NO,object=int[]:6
FW,context=int[]:6,0=0
FW,context=int[]:6,1=0
FW,context=int[]:6,2=0
FW,context=int[][]:2,1=int[]:6
NO,object=int[]:7
FW,context=int[]:7,0=0
FW,context=int[]:7,1=0
FW,context=int[]:7,2=0
FW,context=int[][]:2,2=int[]:7
FW,context=Main:1,a=int[][]:2
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[][]:3
NO,object=int[]:8
FW,context=int[]:8,0=0
FW,context=int[]:8,1=0
FW,context=int[]:8,2=0
FW,context=int[][]:3,0=int[]:8
NO,object=int[]:9
FW,context=int[]:9,0=0
FW,context=int[]:9,1=0
FW,context=int[]:9,2=0
FW,context=int[][]:3,1=int[]:9
NO,object=int[]:10
FW,context=int[]:10,0=0
FW,context=int[]:10,1=0
FW,context=int[]:10,2=0
FW,context=int[][]:3,2=int[]:10
FW,context=Main:1,id=int[][]:3
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
VW,context=Main:1#run:1,c=R
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=G
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=B
FR,context=Main:1,a
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=1
VW,context=Main:1#run:1,j=0
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=G
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=G
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=G
FR,context=Main:1,a
FR,context=Main:1,w
FR,context=Main:1,h
FR,context=Main:1,w
VW,context=Main:1#run:1,i=2
VW,context=Main:1#run:1,j=0
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=G
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=1
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=B
FR,context=Main:1,a
FR,context=Main:1,w
VW,context=Main:1#run:1,j=2
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
VW,context=Main:1#run:1,c=B
FR,context=Main:1,a
FR,context=Main:1,w
FR,context=Main:1,h
VD,method=Main:1#run:1 <name=c,type=char (id=4),value=<?>,index=3>
FW,context=Main:1,N=0
VD,method=Main:1#run:1 <name=i,type=int (id=7),value=<?>,index=1>
VD,method=Main:1#run:1 <name=j,type=int (id=7),value=<?>,index=2>
FR,context=Main:1,h
FR,context=Main:1,w
NO,object=int[]:11
FW,context=int[]:11,0=0
FW,context=int[]:11,1=0
FW,context=int[]:11,2=0
FW,context=int[]:11,3=0
FW,context=int[]:11,4=0
FW,context=int[]:11,5=0
FW,context=int[]:11,6=0
FW,context=int[]:11,7=0
FW,context=int[]:11,8=0
FW,context=Main:1,col=int[]:11
FR,context=Main:1,h
FR,context=Main:1,w
FR,context=Main:1,a
VW,context=Main:1#run:1,i=0
VW,context=Main:1#run:1,j=0
FR,context=Main:1,col
FR,context=Main:1,N
FR,context=Main:1,a
FR,context=Main:1,N
FR,context=Main:1,a
MC,caller=Main:1#run:1,target=Main:1#fill:1
VW,context=Main:1#fill:1,col=0
VW,context=Main:1#fill:1,i=0
VW,context=Main:1#fill:1,ID=0
VW,context=Main:1#fill:1,j=0
FR,context=Main:1,a
FR,context=Main:1,id
VW,context=Main:1#fill:1,k=0
FR,context=Main:1,d
FR,context=Main:1,d
VW,context=Main:1#fill:1,ni=-1
VW,context=Main:1#fill:1,nj=0
MC,caller=Main:1#fill:1,target=Main:1#ok:1
VW,context=Main:1#ok:1,i=-1
VW,context=Main:1#ok:1,j=0
VW,context=Main:1#ok:1,result=false
ME,returner=Main:1#ok:1,value=false
VW,context=Main:1#fill:1,k=1
