TS,main (1)
MC,caller=SYSTEM,target=Main#main:1
NO,object=java.lang.String[]:1
VW,context=Main#main:1,args=java.lang.String[]:1
VW,context=Main#main:1,nRec=24
VW,context=Main#main:1,scan=java.util.Scanner (id=47)
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=0
VW,context=Main#main:1,id=18
VW,context=Main#main:1,tm=25.46
NO,object=TrackRecord:1
MC,caller=Main#main:1,target=TrackRecord:1#TrackRecord:1
VW,context=TrackRecord:1#TrackRecord:1,id=18
VW,context=TrackRecord:1#TrackRecord:1,tm=25.46
FW,context=TrackRecord:1,id=18
FW,context=TrackRecord:1,tm=25.46
ME,returner=TrackRecord:1#TrackRecord:1,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=1
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=16
VW,context=Main#main:1,tm=26.23
NO,object=TrackRecord:2
MC,caller=Main#main:1,target=TrackRecord:2#TrackRecord:2
VW,context=TrackRecord:2#TrackRecord:2,id=16
VW,context=TrackRecord:2#TrackRecord:2,tm=26.23
FW,context=TrackRecord:2,id=16
FW,context=TrackRecord:2,tm=26.23
ME,returner=TrackRecord:2#TrackRecord:2,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=2
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=3
VW,context=Main#main:1,tm=23.0
NO,object=TrackRecord:3
MC,caller=Main#main:1,target=TrackRecord:3#TrackRecord:3
VW,context=TrackRecord:3#TrackRecord:3,id=3
VW,context=TrackRecord:3#TrackRecord:3,tm=23.0
FW,context=TrackRecord:3,id=3
FW,context=TrackRecord:3,tm=23.0
ME,returner=TrackRecord:3#TrackRecord:3,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=3
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=10
VW,context=Main#main:1,tm=24.79
NO,object=TrackRecord:4
MC,caller=Main#main:1,target=TrackRecord:4#TrackRecord:4
VW,context=TrackRecord:4#TrackRecord:4,id=10
VW,context=TrackRecord:4#TrackRecord:4,tm=24.79
FW,context=TrackRecord:4,id=10
FW,context=TrackRecord:4,tm=24.79
ME,returner=TrackRecord:4#TrackRecord:4,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=4
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=5
VW,context=Main#main:1,tm=22.88
NO,object=TrackRecord:5
MC,caller=Main#main:1,target=TrackRecord:5#TrackRecord:5
VW,context=TrackRecord:5#TrackRecord:5,id=5
VW,context=TrackRecord:5#TrackRecord:5,tm=22.88
FW,context=TrackRecord:5,id=5
FW,context=TrackRecord:5,tm=22.88
ME,returner=TrackRecord:5#TrackRecord:5,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=5
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=11
VW,context=Main#main:1,tm=23.87
NO,object=TrackRecord:6
MC,caller=Main#main:1,target=TrackRecord:6#TrackRecord:6
VW,context=TrackRecord:6#TrackRecord:6,id=11
VW,context=TrackRecord:6#TrackRecord:6,tm=23.87
FW,context=TrackRecord:6,id=11
FW,context=TrackRecord:6,tm=23.87
ME,returner=TrackRecord:6#TrackRecord:6,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=6
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=19
VW,context=Main#main:1,tm=23.9
NO,object=TrackRecord:7
MC,caller=Main#main:1,target=TrackRecord:7#TrackRecord:7
VW,context=TrackRecord:7#TrackRecord:7,id=19
VW,context=TrackRecord:7#TrackRecord:7,tm=23.9
FW,context=TrackRecord:7,id=19
FW,context=TrackRecord:7,tm=23.9
ME,returner=TrackRecord:7#TrackRecord:7,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=7
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=1
VW,context=Main#main:1,tm=25.11
NO,object=TrackRecord:8
MC,caller=Main#main:1,target=TrackRecord:8#TrackRecord:8
VW,context=TrackRecord:8#TrackRecord:8,id=1
VW,context=TrackRecord:8#TrackRecord:8,tm=25.11
FW,context=TrackRecord:8,id=1
FW,context=TrackRecord:8,tm=25.11
ME,returner=TrackRecord:8#TrackRecord:8,value=<void>
VW,context=Main#main:1,rec=TrackRecord[24] (id=49)
VW,context=Main#main:1,i=8
VD,method=Main#main:1 <name=id,type=int (id=7),value=<?>,index=5>
VD,method=Main#main:1 <name=tm,type=java.lang.Float (id=21),value=<?>,index=6>
VW,context=Main#main:1,id=23
VW,context=Main#main:1,tm=23.88
NO,object=TrackRecord:9
